Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
10:01      CIEINDIA     20.0       134373     high       16.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CIEINDIA/3823873
10:05      FISCHER      243.0      555545     high       4.11  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FISCHER/193960449
10:06      HSCL         20.0       996126     high       14.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HSCL/3669505
10:07      JINDALSAW    55.0       1358289    low        24.75 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDALSAW/774145
10:09      NITINSPIN    27.0       74495      high       13.69 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NITINSPIN/3372801
10:13      IRCTC        15.0       683010     high       8.49  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IRCTC/3484417
10:27      SCHNEIDER    10         114722     low        22.44 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCHNEIDER/7995905
10:47      DATAMATICS   11.0       761670     high       6.59  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DATAMATICS/2924289
10:48      LLOYDSME     8.0        289585     low        23.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LLOYDSME/4432129
10:50      GVPIL        20.0       602577     high       13.41 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GVPIL/2012673
11:07      SANDUMA      48.0       207220     low        22.54 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDUMA/4699905
11:08      GODREJIND    9.0        150535     high       13.27 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODREJIND/2796801
11:08      UTKARSHBNK   714.0      1434809    high       16.75 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
11:22      GHCLTEXTIL   119.0      96783      high       11.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GHCLTEXTIL/4274177
11:23      EASEMYTRIP   1111.0     17857900   low        24.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EASEMYTRIP/714753
11:26      MAPMYINDIA   8.0        54982      low        23.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MAPMYINDIA/1850113
11:26      MMFL         20.0       56560      high       14.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MMFL/3544065
11:38      INDOTECH     6.0        21646      high       8.44  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INDOTECH/3398401
12:16      ENGINERSIN   45.0       2683368    high       18.24 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ENGINERSIN/1256193
12:17      UGROCAP      80.0       308467     low        25.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UGROCAP/1360129
12:27      JASH         25         145939     low        21.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JASH/3579393
12:29      SMCGLOBAL    125.0      76429      low        22.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SMCGLOBAL/593921
12:29      RKFORGE      17.0       471273     high       14.24 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RKFORGE/2921217
12:41      GOLDBEES     77.0       16887903   high       17.59 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOLDBEES/3693569
12:53      INDOSTAR     40.0       150492     high       16.61 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INDOSTAR/790529
13:09      HEXT         17.0       794964     low        21.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HEXT/7594497
13:12      BALAJITELE   107.0      113139     high       16.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALAJITELE/2344449
13:14      SATIN        64         168262     low        21.92 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SATIN/2675969
13:24      PNCINFRA     45.0       453489     high       17.54 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PNCINFRA/2402561
13:52      RELIGARE     45.0       1784398    low        24.51 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RELIGARE/3857409
13:56      ITETFADD     294.0      61025      low        22.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ITETFADD/4404993
14:01      HDFCNIFIT    294.0      77668      low        22.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HDFCNIFIT/3097857
