Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-31 09:17:00  FORCEMOT     4171       -1760.0   Dynamic   73234.0    yes      16.85
2025-10-31 09:18:00  PDSL         9020       -66008.0  Dynamic   3354.0     yes      18.33
2025-10-31 09:18:00  ABREL        1965       -63635.0  Dynamic   3674.0     yes      21.31
2025-10-31 09:18:00  GILLETTE     8499       -428175.0 Dynamic   81799.0    yes      13.5 
2025-10-31 09:18:00  XCHANGING    81367      -124584.0 Dynamic   8030.0     yes      16.07
2025-10-31 09:19:00  ASALCBR      35106      -368222.0 Dynamic   43142.0    no       19.96
2025-10-31 09:19:00  SAGILITY     3416925    1257628.0 Dynamic   192475.0   yes      16.26
2025-10-31 09:20:00  ASALCBR      37347      -368222.0 Dynamic   46488.0    no       18.43
2025-10-31 09:20:00  SAGILITY     5907238    1257628.0 Dynamic   334645.0   no       15.6 
2025-10-31 09:20:00  CARRARO      11254      -31414.0  Dynamic   5943.0     yes      16.06
2025-10-31 09:21:00  ASALCBR      37526      -368222.0 Dynamic   47367.0    yes      16.79
2025-10-31 09:22:00  ESSARSHPNG   29998      -80353.0  Dynamic   1192.0     yes      24.15
2025-10-31 09:24:00  ESSARSHPNG   46281      -80353.0  Dynamic   1857.0     yes      23.01
2025-10-31 09:25:00  RAJRATAN     20599      -115014.0 Dynamic   8767.0     yes      13.92
2025-10-31 09:26:00  AVTNPL       74167      68668.0   Dynamic   5681.0     no       10.39
2025-10-31 09:28:00  WALCHANNAG   3043       -78544.0  Dynamic   538.0      yes      7.89 
2025-10-31 09:28:00  CANBK        1692221    1138760.0 Dynamic   228551.0   yes      8.23 
2025-10-31 09:29:00  ESSARSHPNG   17914      -80353.0  Dynamic   731.0      yes      20.96
2025-10-31 09:32:00  YESBANK      3269039    1449271.0 Dynamic   74501.0    yes      7.28 
2025-10-31 09:33:00  CANBK        1489253    1138760.0 Dynamic   202419.0   yes      7.54 
2025-10-31 09:34:00  PRECWIRE     3074       -18971.0  Dynamic   696.0      yes      20.59
2025-10-31 09:34:00  RAJRATAN     39325      -115014.0 Dynamic   17242.0    yes      10.58
2025-10-31 09:35:00  SUPRIYA      30499      -13333.0  Dynamic   23579.0    yes      16.65
2025-10-31 09:35:00  RAJRATAN     74642      -115014.0 Dynamic   32898.0    yes      10.01
2025-10-31 09:36:00  RAJRATAN     84691      -115014.0 Dynamic   37599.0    yes      9.21 
2025-10-31 09:38:00  NAVINFLUOR   109708     -89828.0  Dynamic   624019.0   no       4.99 
2025-10-31 09:43:00  ESSARSHPNG   10314      -80353.0  Dynamic   418.0      no       21.7 
2025-10-31 09:44:00  XCHANGING    9775       -124584.0 Dynamic   956.0      no       17.07
2025-10-31 09:47:00  AVTNPL       153255     68668.0   Dynamic   12023.0    no       7.79 
2025-10-31 09:48:00  OILCOUNTUB   9434       -401444.0 Dynamic   624.0      yes      13.17
2025-10-31 09:49:00  TATAINVEST   24583      -123105.0 Dynamic   19814.0    yes      19.35
2025-10-31 09:51:00  YESBANK      1660541    1449271.0 Dynamic   37894.0    yes      7.14 
2025-10-31 09:51:00  NAVINFLUOR   77256      -89828.0  Dynamic   442291.0   yes      4.32 
2025-10-31 09:54:00  SAMBHAAV     2768       -120931.0 Dynamic   25.0       yes      16.78
2025-10-31 09:54:00  XCHANGING    9274       -124584.0 Dynamic   905.0      no       17.43
2025-10-31 09:55:00  XCHANGING    11986      -124584.0 Dynamic   1173.0     no       17.03
2025-10-31 09:55:00  SUZLON       1541575    1402888.0 Dynamic   92171.0    yes      7.64 
2025-10-31 10:04:00  RAJRATAN     9396       -115014.0 Dynamic   4041.0     no       12.74
2025-10-31 10:09:00  WANBURY      6256       -148011.0 Dynamic   1659.0     yes      16.5 
2025-10-31 10:10:00  AVTNPL       122658     68668.0   Dynamic   9597.0     no       8.08 
2025-10-31 10:10:00  WANBURY      14891      -148011.0 Dynamic   3961.0     no       16.13
2025-10-31 10:10:00  NAVINFLUOR   21256      -89828.0  Dynamic   121159.0   no       4.77 
2025-10-31 10:10:00  DIAMONDYD    8866       -109828.0 Dynamic   9724.0     yes      15.63
2025-10-31 10:16:00  ESSARSHPNG   30416      -80353.0  Dynamic   1254.0     yes      19.69
2025-10-31 10:19:00  ESSARSHPNG   47036      -80353.0  Dynamic   1981.0     yes      17.19
2025-10-31 10:26:00  AVTNPL       87430      68668.0   Dynamic   6748.0     no       9.56 
2025-10-31 10:31:00  SUPRIYA      16159      -13333.0  Dynamic   12578.0    yes      15.85
2025-10-31 10:31:00  TVSELECT     8556       -332389.0 Dynamic   5253.0     yes      16.2 
2025-10-31 10:37:00  SUPRIYA      19149      -13333.0  Dynamic   15064.0    yes      14.64
2025-10-31 10:39:00  RAJRATAN     13838      -115014.0 Dynamic   5943.0     no       12.89
2025-10-31 10:44:00  IDEA         5183316    1934822.0 Dynamic   46132.0    yes      7.87 
2025-10-31 10:47:00  SUPRIYA      30915      -13333.0  Dynamic   24423.0    yes      14.15
2025-10-31 10:48:00  SUPRIYA      32145      -13333.0  Dynamic   25515.0    yes      13.61
2025-10-31 10:49:00  NAVINFLUOR   24520      -89828.0  Dynamic   139950.0   no       4.63 
2025-10-31 10:53:00  ESSARSHPNG   10200      -80353.0  Dynamic   425.0      no       18.54
2025-10-31 10:55:00  AVTNPL       91348      68668.0   Dynamic   7118.0     no       8.52 
2025-10-31 10:58:00  ATAM         9419       -425818.0 Dynamic   998.0      no       7.44 
2025-10-31 11:00:00  LANCORHOL    103901     75754.0   Dynamic   2786.0     yes      1.68 
2025-10-31 11:01:00  ATAM         11105      -425818.0 Dynamic   1208.0     yes      4.68 
2025-10-31 11:02:00  ATAM         27138      -425818.0 Dynamic   2953.0     no       4.66 
2025-10-31 11:07:00  NAVINFLUOR   8822       -89828.0  Dynamic   50540.0    yes      4.25 
2025-10-31 11:10:00  ASALCBR      2603       -368222.0 Dynamic   3246.0     no       18.22
2025-10-31 11:14:00  ATAM         8240       -425818.0 Dynamic   909.0      yes      3.29 
2025-10-31 11:15:00  NAVINFLUOR   8388       -89828.0  Dynamic   48132.0    yes      4.08 
2025-10-31 11:16:00  NAVINFLUOR   11711      -89828.0  Dynamic   67221.0    yes      4.04 
2025-10-31 11:19:00  CANBK        1287199    1138760.0 Dynamic   175265.0   yes      7.35 
2025-10-31 11:22:00  NAVINFLUOR   51067      -89828.0  Dynamic   295555.0   yes      3.19 
2025-10-31 11:25:00  PNB          1118443    1038092.0 Dynamic   137568.0   yes      7.39 
2025-10-31 11:33:00  RPEL         11710      -325090.0 Dynamic   9068.0     yes      10.92
2025-10-31 11:34:00  IOB          970185     840139.0  Dynamic   39739.0    yes      17.26
2025-10-31 11:35:00  IDBI         1007796    898958.0  Dynamic   103934.0   yes      13.91
2025-10-31 11:35:00  YESBANK      1526158    1449271.0 Dynamic   35056.0    yes      6.44 
2025-10-31 11:36:00  UNIONBANK    1235248    969444.0  Dynamic   186708.0   yes      3.57 
2025-10-31 11:36:00  YESBANK      4514871    1449271.0 Dynamic   104068.0   yes      6.07 
2025-10-31 11:37:00  IDBI         1514127    898958.0  Dynamic   158226.0   yes      12.42
2025-10-31 11:38:00  IDBI         2720660    898958.0  Dynamic   286349.0   yes      11.62
2025-10-31 11:39:00  UCOBANK      1003708    870712.0  Dynamic   34046.0    yes      14.83
2025-10-31 11:39:00  MAHABANK     1227691    866893.0  Dynamic   74300.0    yes      15.85
2025-10-31 11:39:00  CENTRALBK    884008     788658.0  Dynamic   35829.0    yes      16.36
2025-10-31 11:45:00  IFCI         874575     817033.0  Dynamic   51722.0    yes      17.04
2025-10-31 11:45:00  MAHABANK     1359657    866893.0  Dynamic   82925.0    yes      14.95
2025-10-31 11:47:00  IMFA         7302       -69048.0  Dynamic   8777.0     yes      15.67
2025-10-31 11:50:00  UCOBANK      1505136    870712.0  Dynamic   51280.0    yes      14.32
2025-10-31 11:52:00  IDBI         1354734    898958.0  Dynamic   144889.0   yes      9.85 
