Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-30 11:13:00  PASUPTAC     38903      -212511.0 Dynamic   2267.0     yes      5.89 
2025-10-30 11:13:00  SAGILITY     2916659    1257628.0 Dynamic   166250.0   yes      7.09 
2025-10-30 11:15:00  FDC          4066       -141167.0 Dynamic   1827.0     yes      17.61
2025-10-30 11:15:00  VENKEYS      6497       -260807.0 Dynamic   10192.0    yes      12.12
2025-10-30 11:16:00  WIPL         3963       -453493.0 Dynamic   739.0      no       3.65 
2025-10-30 11:18:00  BHEL         1120768    879710.0  Dynamic   287813.0   yes      5.11 
2025-10-30 11:22:00  UNIPARTS     6020       -77156.0  Dynamic   3096.0     yes      11.01
2025-10-30 11:23:00  VENKEYS      8442       -260807.0 Dynamic   13338.0    yes      11.33
2025-10-30 11:27:00  SAGILITY     1376997    1257628.0 Dynamic   77676.0    no       8.21 
2025-10-30 11:36:00  SAGILITY     2732398    1257628.0 Dynamic   155528.0   yes      7.24 
2025-10-30 11:42:00  GENESYS      7045       -21930.0  Dynamic   3697.0     yes      18.02
2025-10-30 11:43:00  PASUPTAC     10383      -212511.0 Dynamic   585.0      no       9.42 
2025-10-30 11:48:00  ASALCBR      7831       -368222.0 Dynamic   9036.0     no       8.74 
2025-10-30 11:49:00  ASALCBR      11427      -368222.0 Dynamic   13223.0    yes      8.43 
2025-10-30 11:53:00  SAGILITY     2172797    1257628.0 Dynamic   124697.0   no       6.36 
2025-10-30 11:54:00  SAMBHAAV     33080      -120931.0 Dynamic   322.0      yes      2.78 
2025-10-30 11:58:00  SALASAR      2036486    1038503.0 Dynamic   21790.0    no       10.47
2025-10-30 12:03:00  PASUPTAC     5172       -212511.0 Dynamic   292.0      no       9.3  
2025-10-30 12:04:00  TATASTEEL    2667159    1151466.0 Dynamic   488250.0   no       11.27
2025-10-30 12:08:00  SALASAR      1148846    1038503.0 Dynamic   12557.0    yes      8.14 
2025-10-30 12:12:00  IDEA         2996329    1934822.0 Dynamic   26278.0    no       12.09
2025-10-30 12:25:00  GSLSU        16810      -97649.0  Dynamic   1841.0     no       8.69 
2025-10-30 12:26:00  ESTER        5818       -3358.0   Dynamic   666.0      yes      17.43
2025-10-30 12:31:00  UNIONBANK    2340322    969444.0  Dynamic   347304.0   yes      8.31 
2025-10-30 12:32:00  UNIONBANK    2631961    969444.0  Dynamic   394347.0   yes      7.27 
2025-10-30 12:33:00  CANBK        1643116    1138760.0 Dynamic   213769.0   yes      8.87 
2025-10-30 12:38:00  CANBK        2998087    1138760.0 Dynamic   394848.0   yes      7.55 
2025-10-30 12:40:00  PASUPTAC     5319       -212511.0 Dynamic   304.0      no       7.83 
2025-10-30 12:50:00  INDORAMA     17606      -66921.0  Dynamic   1232.0     yes      17.68
2025-10-30 12:51:00  INDORAMA     24854      -66921.0  Dynamic   1742.0     no       17.47
2025-10-30 12:56:00  ADANIPOWER   1144262    799118.0  Dynamic   187831.0   yes      18.5 
2025-10-30 13:00:00  CANBK        1615178    1138760.0 Dynamic   215982.0   yes      5.92 
2025-10-30 13:05:00  SAGILITY     2592384    1257628.0 Dynamic   145329.0   no       8.88 
2025-10-30 13:08:00  SALASAR      1855788    1038503.0 Dynamic   20339.0    yes      7.85 
2025-10-30 13:17:00  ASALCBR      30640      -368222.0 Dynamic   35941.0    yes      6.97 
2025-10-30 13:22:00  CARRARO      5010       -31414.0  Dynamic   2555.0     yes      15.26
2025-10-30 13:29:00  ASALCBR      56637      -368222.0 Dynamic   68386.0    no       3.91 
2025-10-30 13:34:00  RAJRATAN     4283       -115014.0 Dynamic   1665.0     no       23.46
2025-10-30 13:41:00  XCHANGING    128359     -124584.0 Dynamic   12066.0    no       10.24
2025-10-30 13:47:00  ASAL         12062      -377015.0 Dynamic   6942.0     yes      13.39
2025-10-30 13:47:00  VAIBHAVGBL   575767     193898.0  Dynamic   167548.0   no       6.24 
2025-10-30 13:54:00  IDEA         3550002    1934822.0 Dynamic   31063.0    no       12.34
2025-10-30 13:56:00  XCHANGING    81972      -124584.0 Dynamic   7838.0     no       8.38 
2025-10-30 13:58:00  PRECWIRE     5286       -18971.0  Dynamic   1174.0     no       22.19
2025-10-30 14:02:00  MANCREDIT    4000       -223716.0 Dynamic   735.0      no       20.88
2025-10-30 14:03:00  ASAL         9573       -377015.0 Dynamic   5445.0     no       14.73
2025-10-30 14:05:00  ASALCBR      152992     -368222.0 Dynamic   189404.0   yes      1.35 
2025-10-30 14:09:00  ASAL         5370       -377015.0 Dynamic   3068.0     no       14.23
2025-10-30 14:12:00  PRECWIRE     38286      -18971.0  Dynamic   8735.0     yes      18.99
2025-10-30 14:12:00  UNIPARTS     3938       -77156.0  Dynamic   2039.0     no       10.26
2025-10-30 14:13:00  APOLLOPIPE   6714       -217151.0 Dynamic   2052.0     no       21.66
2025-10-30 14:15:00  XCHANGING    539127     -124584.0 Dynamic   54074.0    yes      3.32 
2025-10-30 14:16:00  XCHANGING    1071412    -124584.0 Dynamic   108963.0   no       1.9  
2025-10-30 14:17:00  ORIENTALTL   224633     153176.0  Dynamic   2249.0     no       15.68
2025-10-30 14:17:00  CARRARO      9280       -31414.0  Dynamic   4713.0     yes      15.74
2025-10-30 14:18:00  CARRARO      47169      -31414.0  Dynamic   23962.0    yes      15.72
2025-10-30 14:19:00  APOLLOPIPE   7097       -217151.0 Dynamic   2182.0     yes      20.95
2025-10-30 14:20:00  APOLLOPIPE   22392      -217151.0 Dynamic   6906.0     yes      20.57
2025-10-30 14:20:00  ABCAPITAL    913279     813282.0  Dynamic   291564.0   yes      7.08 
2025-10-30 14:21:00  ASALCBR      3465       -368222.0 Dynamic   4271.0     no       1.8  
2025-10-30 14:22:00  ASALCBR      9268       -368222.0 Dynamic   11465.0    yes      1.43 
2025-10-30 14:24:00  ABCAPITAL    818154     813282.0  Dynamic   265041.0   yes      5.53 
2025-10-30 14:27:00  CARRARO      26864      -31414.0  Dynamic   13839.0    yes      14.11
2025-10-30 14:28:00  SBC          1033965    923748.0  Dynamic   24526.0    yes      19.14
2025-10-30 14:28:00  XCHANGING    61896      -124584.0 Dynamic   6183.0     no       3.73 
2025-10-30 14:31:00  PRECWIRE     10203      -18971.0  Dynamic   2344.0     no       18.14
2025-10-30 14:34:00  JISLJALEQS   1481621    846490.0  Dynamic   80763.0    yes      14.31
2025-10-30 14:35:00  JISLJALEQS   1564729    846490.0  Dynamic   86185.0    no       13.13
2025-10-30 14:35:00  BHAGERIA     2477       -231111.0 Dynamic   551.0      no       16.98
2025-10-30 14:36:00  SAGILITY     1908521    1257628.0 Dynamic   105140.0   no       10.8 
2025-10-30 14:40:00  IDEA         8574354    1934822.0 Dynamic   75369.0    no       11.83
2025-10-30 14:42:00  PRECWIRE     7902       -18971.0  Dynamic   1819.0     yes      17.92
2025-10-30 14:42:00  DREDGECORP   5736       -391521.0 Dynamic   4262.0     yes      22.62
2025-10-30 14:42:00  IDEA         8811347    1934822.0 Dynamic   77804.0    no       11.33
2025-10-30 14:47:00  ASALCBR      47862      -368222.0 Dynamic   57370.0    no       4.68 
2025-10-30 14:47:00  CARRARO      4805       -31414.0  Dynamic   2474.0     yes      14.17
2025-10-30 14:48:00  GCSL         5111       -173780.0 Dynamic   1191.0     yes      17.58
2025-10-30 14:48:00  CARRARO      7852       -31414.0  Dynamic   4044.0     yes      14.15
2025-10-30 14:50:00  MAPMYINDIA   5397       -252849.0 Dynamic   9817.0     yes      17.37
2025-10-30 14:50:00  ESSARSHPNG   3664       -80353.0  Dynamic   142.0      no       24.1 
2025-10-30 14:50:00  CARRARO      13175      -31414.0  Dynamic   6828.0     yes      13.43
2025-10-30 15:00:00  RAJRATAN     17844      -115014.0 Dynamic   7031.0     no       21.83
2025-10-30 15:04:00  UNIPARTS     6858       -77156.0  Dynamic   3563.0     no       9.88 
2025-10-30 15:05:00  ASALCBR      30888      -368222.0 Dynamic   38125.0    no       1.65 
2025-10-30 15:05:00  RAJRATAN     21540      -115014.0 Dynamic   8739.0     yes      18.31
2025-10-30 15:06:00  GRINDWELL    14724      -239048.0 Dynamic   24589.0    yes      13.07
2025-10-30 15:06:00  ONESOURCE    2335       -29332.0  Dynamic   4320.0     yes      20.22
2025-10-30 15:07:00  ESSARSHPNG   11315      -80353.0  Dynamic   449.0      no       21.16
2025-10-30 15:10:00  NAVINFLUOR   1802       -89828.0  Dynamic   8964.0     no       20.09
2025-10-30 15:13:00  MAPMYINDIA   2083       -252849.0 Dynamic   3808.0     yes      16.77
2025-10-30 15:15:00  XCHANGING    25259      -124584.0 Dynamic   2423.0     no       8.02 
2025-10-30 15:16:00  TATAELXSI    3163       -32365.0  Dynamic   17539.0    no       9.86 
2025-10-30 15:18:00  ESSARSHPNG   74635      -80353.0  Dynamic   3112.0     no       15.35
2025-10-30 15:20:00  DREDGECORP   10062      -391521.0 Dynamic   7386.0     no       24.13
2025-10-30 15:20:00  RAJRATAN     9816       -115014.0 Dynamic   4001.0     yes      17.76
2025-10-30 15:20:00  ESSARSHPNG   124618     -80353.0  Dynamic   5283.0     no       13.47
2025-10-30 15:21:00  UTIAMC       2807       -7044.0   Dynamic   3502.0     no       22.81
2025-10-30 15:22:00  KERNEX       4589       -216550.0 Dynamic   6149.0     yes      6.55 
