Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-24 10:45:00  POKARNA      73445      -58363.0  Dynamic   71737.0    yes      9.84 
2025-10-24 10:49:00  POKARNA      48088      -58363.0  Dynamic   47150.0    yes      9.42 
2025-10-24 11:01:00  ARROWGREEN   8260       -250836.0 Dynamic   5104.0     yes      6.68 
2025-10-24 11:05:00  LATTEYS      26763      -183318.0 Dynamic   876.0      no       15.97
2025-10-24 11:07:00  BHAGERIA     36488      -231111.0 Dynamic   8740.0     no       14.53
2025-10-24 11:09:00  LATTEYS      14134      -183318.0 Dynamic   469.0      no       14.5 
2025-10-24 11:10:00  ARROWGREEN   10491      -250836.0 Dynamic   6452.0     yes      7.19 
2025-10-24 11:15:00  SIKKO        203583     -329178.0 Dynamic   23019.0    no       20.84
2025-10-24 11:23:00  SIKKO        9467       -329178.0 Dynamic   1073.0     no       20.54
2025-10-24 11:31:00  JAYNECOIND   1450333    1425444.0 Dynamic   113387.0   yes      0.74 
2025-10-24 11:39:00  BHAGERIA     14443      -231111.0 Dynamic   3442.0     no       15.12
2025-10-24 11:41:00  BHAGERIA     100548     -231111.0 Dynamic   24291.0    no       13.55
2025-10-24 11:49:00  ARROWGREEN   13812      -250836.0 Dynamic   8546.0     yes      6.54 
2025-10-24 11:51:00  IDEA         9830919    1934822.0 Dynamic   93000.0    yes      10.68
2025-10-24 11:53:00  PFS          661565     272779.0  Dynamic   26641.0    yes      4.15 
2025-10-24 11:56:00  COASTCORP    4515       -68269.0  Dynamic   200.0      no       21.14
2025-10-24 11:57:00  GAIL         1045716    945094.0  Dynamic   189097.0   yes      9.54 
2025-10-24 12:02:00  SCHNEIDER    4439       -80324.0  Dynamic   3747.0     yes      5.75 
2025-10-24 12:05:00  SCI          835693     540912.0  Dynamic   222386.0   yes      12.74
2025-10-24 12:05:00  ARROWGREEN   27546      -250836.0 Dynamic   17175.0    yes      5.73 
2025-10-24 12:06:00  UTKARSHBNK   552227     512254.0  Dynamic   10520.0    no       15.64
2025-10-24 12:10:00  TEXINFRA     6524       -95596.0  Dynamic   630.0      yes      15.66
2025-10-24 12:19:00  AROGRANITE   10211      -333295.0 Dynamic   390.0      no       11.15
2025-10-24 12:28:00  ARROWGREEN   13142      -250836.0 Dynamic   8199.0     yes      5.66 
2025-10-24 12:28:00  MANBA        5033       -196942.0 Dynamic   717.0      yes      15.04
2025-10-24 12:30:00  UTKARSHBNK   1025006    512254.0  Dynamic   20346.0    yes      10.98
2025-10-24 12:34:00  UTKARSHBNK   1780739    512254.0  Dynamic   36701.0    yes      6.89 
2025-10-24 12:35:00  UTKARSHBNK   2561347    512254.0  Dynamic   53404.0    no       5.66 
2025-10-24 12:36:00  SCI          753862     540912.0  Dynamic   202472.0   yes      11.7 
2025-10-24 12:37:00  ARROWGREEN   15950      -250836.0 Dynamic   10086.0    yes      4.25 
2025-10-24 12:52:00  UTKARSHBNK   965875     512254.0  Dynamic   19984.0    no       6.48 
2025-10-24 12:59:00  ESSARSHPNG   11154      -80353.0  Dynamic   356.0      yes      12.88
2025-10-24 13:04:00  IDEA         7784696    1934822.0 Dynamic   74500.0    yes      9.4  
