Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-23 09:23:00  PDSL         7373       -66008.0  Dynamic   2499.0     yes      18.07
2025-10-23 09:23:00  GOLDBEES     2037392    1090592.0 Dynamic   204595.0   no       25.87
2025-10-23 09:23:00  GROWWSLVR    17661      13184.0   Dynamic   2464.0     no       34.26
2025-10-23 09:24:00  GROWWSLVR    29477      13184.0   Dynamic   4147.0     no       33.16
2025-10-23 09:26:00  GRWRHITECH   5135       -189212.0 Dynamic   17747.0    no       9.81 
2025-10-23 09:26:00  TATSILV      1062900    882660.0  Dynamic   14955.0    no       27.79
2025-10-23 09:30:00  ROLEXRINGS   8825       -398488.0 Dynamic   1130.0     yes      16.24
2025-10-23 09:30:00  TATAINVEST   181978     -123105.0 Dynamic   153771.0   no       24.26
2025-10-23 09:30:00  SIKKO        3019       -329178.0 Dynamic   336.0      no       11.61
2025-10-23 09:30:00  MEGASOFT     44352      29156.0   Dynamic   7472.0     yes      0.0  
2025-10-23 09:31:00  ROLEXRINGS   8874       -398488.0 Dynamic   1141.0     yes      15.79
2025-10-23 09:34:00  RPOWER       1111488    1067164.0 Dynamic   51295.0    yes      15.38
2025-10-23 09:34:00  DBCORP       23739      -137907.0 Dynamic   6228.0     yes      14.75
2025-10-23 09:35:00  GRWRHITECH   5044       -189212.0 Dynamic   17626.0    no       8.6  
2025-10-23 09:35:00  CEATLTD      18004      -32407.0  Dynamic   77815.0    no       19.1 
2025-10-23 09:36:00  GRWRHITECH   10731      -189212.0 Dynamic   37689.0    no       8.05 
2025-10-23 09:36:00  DVL          3721       -415771.0 Dynamic   1279.0     yes      18.8 
2025-10-23 09:36:00  POKARNA      8448       -58363.0  Dynamic   7418.0     no       10.1 
2025-10-23 09:41:00  POKARNA      13812      -58363.0  Dynamic   12253.0    no       8.98 
2025-10-23 09:41:00  VSSL         19571      -218706.0 Dynamic   6060.0     no       14.87
2025-10-23 09:42:00  POKARNA      18321      -58363.0  Dynamic   16359.0    no       8.28 
2025-10-23 09:47:00  BHAGERIA     51967      -231111.0 Dynamic   11280.0    yes      7.62 
2025-10-23 09:48:00  BHAGERIA     75501      -231111.0 Dynamic   16523.0    yes      6.74 
2025-10-23 09:48:00  LEXUS        5144       -371729.0 Dynamic   188.0      no       9.06 
2025-10-23 09:50:00  DONEAR       5982       -331224.0 Dynamic   583.0      yes      12.94
2025-10-23 09:50:00  SGFIN        38135      -196093.0 Dynamic   14682.0    no       24.17
2025-10-23 09:52:00  YESBANK      2389682    1449271.0 Dynamic   54915.0    yes      8.88 
2025-10-23 09:58:00  HAPPYFORGE   6043       -443243.0 Dynamic   6044.0     no       11.54
2025-10-23 10:02:00  TMB          3589       -206244.0 Dynamic   1648.0     yes      19.05
2025-10-23 10:04:00  SUBROS       5219       -69781.0  Dynamic   5626.0     no       19.73
2025-10-23 10:04:00  TIRUPATIFL   24532      19514.0   Dynamic   1030.0     no       12.17
2025-10-23 10:09:00  DONEAR       12205      -331224.0 Dynamic   1227.0     yes      9.5  
2025-10-23 10:09:00  SAGILITY     3257361    1257628.0 Dynamic   159969.0   yes      12.24
2025-10-23 10:15:00  COASTCORP    17567      -68269.0  Dynamic   783.0      yes      0.52 
2025-10-23 10:18:00  IOB          1676886    840139.0  Dynamic   69926.0    yes      17.03
2025-10-23 10:19:00  HINDCON      11822      -460614.0 Dynamic   436.0      yes      2.52 
2025-10-23 10:19:00  SCI          550350     540912.0  Dynamic   135606.0   yes      12.81
2025-10-23 10:23:00  BHAGERIA     63584      -231111.0 Dynamic   14084.0    yes      5.46 
2025-10-23 10:38:00  CANTABIL     10354      -66395.0  Dynamic   2600.0     yes      18.08
2025-10-23 10:42:00  TATAINVEST   23661      -123105.0 Dynamic   19710.0    no       26.05
2025-10-23 10:43:00  SAMBHAAV     26956      -120931.0 Dynamic   237.0      yes      13.98
2025-10-23 10:49:00  CPCAP        4992       -413467.0 Dynamic   662.0      yes      3.03 
2025-10-23 10:51:00  BHAGERIA     30744      -231111.0 Dynamic   6736.0     no       6.61 
2025-10-23 10:51:00  LATTEYS      31165      -183318.0 Dynamic   1070.0     no       7.37 
2025-10-23 10:56:00  FEDERALBNK   1177749    876384.0  Dynamic   271530.0   yes      8.51 
2025-10-23 11:03:00  TATAINVEST   30888      -123105.0 Dynamic   25791.0    no       25.75
2025-10-23 11:09:00  ADANIPOWER   1345790    799118.0  Dynamic   227708.0   no       21.12
2025-10-23 11:13:00  TATAINVEST   70459      -123105.0 Dynamic   59467.0    no       24.41
2025-10-23 11:15:00  IDEA         11282571   1934822.0 Dynamic   105718.0   yes      5.66 
2025-10-23 11:15:00  ANUHPHR      4618       -49502.0  Dynamic   397.0      yes      13.25
2025-10-23 11:17:00  IDFCFIRSTB   2738365    1086721.0 Dynamic   219042.0   yes      5.56 
2025-10-23 11:18:00  SIKKO        42119      -329178.0 Dynamic   5143.0     yes      1.73 
2025-10-23 11:21:00  POKARNA      10805      -58363.0  Dynamic   9616.0     no       8.63 
2025-10-23 11:22:00  POKARNA      37394      -58363.0  Dynamic   33569.0    no       7.7  
2025-10-23 11:27:00  ONGC         1638270    915697.0  Dynamic   410305.0   yes      8.98 
2025-10-23 11:35:00  HARSHA       19480      -191286.0 Dynamic   8013.0     yes      13.48
2025-10-23 11:36:00  HARSHA       27736      -191286.0 Dynamic   11603.0    no       11.58
2025-10-23 11:39:00  ORIENTTECH   100065     84718.0   Dynamic   50303.0    yes      3.29 
2025-10-23 11:41:00  CEATLTD      4600       -32407.0  Dynamic   19738.0    no       19.97
2025-10-23 11:48:00  POKARNA      2460       -58363.0  Dynamic   2206.0     no       7.79 
2025-10-23 11:49:00  POKARNA      7084       -58363.0  Dynamic   6395.0     no       7.09 
2025-10-23 11:55:00  BAGFILMS     25353      -50836.0  Dynamic   190.0      yes      9.73 
2025-10-23 12:08:00  LTTS         2107       -236372.0 Dynamic   8952.0     yes      18.76
2025-10-23 12:10:00  BHAGERIA     40239      -231111.0 Dynamic   8915.0     no       5.44 
2025-10-23 12:13:00  DONEAR       13593      -331224.0 Dynamic   1397.0     yes      7.1  
2025-10-23 12:15:00  POKARNA      4469       -58363.0  Dynamic   4011.0     no       7.72 
2025-10-23 12:18:00  DONEAR       11028      -331224.0 Dynamic   1151.0     yes      5.41 
2025-10-23 12:24:00  DONEAR       22285      -331224.0 Dynamic   2355.0     yes      4.13 
2025-10-23 12:33:00  BAGFILMS     103101     -50836.0  Dynamic   823.0      yes      3.13 
2025-10-23 12:47:00  BAGFILMS     23134      -50836.0  Dynamic   182.0      no       4.57 
2025-10-23 12:47:00  POKARNA      4816       -58363.0  Dynamic   4330.0     no       7.54 
2025-10-23 12:48:00  POKARNA      9348       -58363.0  Dynamic   8422.0     no       7.31 
2025-10-23 12:55:00  POKARNA      7520       -58363.0  Dynamic   6782.0     no       7.2  
2025-10-23 12:56:00  POKARNA      18145      -58363.0  Dynamic   16439.0    no       6.71 
