Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      WEBELSOLAR   166.0      221476     low        22.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WEBELSOLAR/3738113
09:16      BAJEL        58.0       270822     low        24.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJEL/5255937
09:16      MOIL         33.0       697106     low        22.02 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MOIL/5332481
09:16      DEEDEV       33.0       492404     high       17.08 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DEEDEV/6183425
09:19      GOKULAGRO    50.0       390854     high       16.27 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOKULAGRO/3706881
09:20      TARIL        33.0       1011859    high       15.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TARIL/3884545
09:20      CYIENTDLM    32         177865     high       17.44 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CYIENTDLM/4399873
09:20      MMTC         172        898992     high       9.98  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MMTC/4596993
09:20      RESPONIND    62.0       68698      high       18.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RESPONIND/5202689
09:20      RMDRIP       263.0      42901      high       1.09  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RMDRIP/194005505
09:21      ROUTE        20.0       82516      high       10.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ROUTE/32769
09:21      IDBI         129.0      7460508    high       16.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDBI/377857
09:21      IDEAFORGE    22.0       547599     low        21.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEAFORGE/4387841
09:21      TATSILV      416.0      6959738    high       18.49 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
09:22      CEWATER      40.0       77240      high       17.73 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CEWATER/7363585
09:23      GODAVARIB    31.0       59277      high       17.23 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODAVARIB/6640897
09:24      ITI          37.0       973395     low        23.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ITI/428801
09:28      TEJASNET     22         978254     high       9.6   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEJASNET/5409537
09:29      BAJAJELEC    28.0       81211      high       18.06 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJAJELEC/3848705
