Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-28 09:17:00  SURYODAY     7380       -45987.0  Dynamic   1166.0     yes      18.53
2025-10-28 09:18:00  ARIHANTCAP   572382     399944.0  Dynamic   62556.0    yes      17.89
2025-10-28 09:19:00  SPENCERS     27887      -105343.0 Dynamic   1489.0     no       15.9 
2025-10-28 09:20:00  BHARATWIRE   349653     30591.0   Dynamic   79081.0    yes      9.69 
2025-10-28 09:21:00  PRECWIRE     7492       -18971.0  Dynamic   1594.0     yes      18.87
2025-10-28 09:21:00  SUNDRMFAST   5825       -105315.0 Dynamic   5874.0     yes      15.08
2025-10-28 09:22:00  PRECWIRE     17537      -18971.0  Dynamic   3762.0     yes      17.88
2025-10-28 09:22:00  TMB          32893      -206244.0 Dynamic   15410.0    yes      17.13
2025-10-28 09:23:00  PRECWIRE     41532      -18971.0  Dynamic   9054.0     yes      15.99
2025-10-28 09:23:00  TMB          40729      -206244.0 Dynamic   19212.0    yes      16.33
2025-10-28 09:23:00  RRKABEL      10648      -80114.0  Dynamic   14243.0    yes      19.08
2025-10-28 09:23:00  KALAMANDIR   1010843    480264.0  Dynamic   221223.0   yes      7.41 
2025-10-28 09:24:00  ECLERX       5777       4057.0    Dynamic   27504.0    yes      20.66
2025-10-28 09:24:00  KALAMANDIR   1225754    480264.0  Dynamic   269960.0   no       6.73 
2025-10-28 09:26:00  GODAVARIB    31597      -235206.0 Dynamic   8386.0     yes      8.5  
2025-10-28 09:28:00  QUESS        141631     120810.0  Dynamic   36350.0    no       13.73
2025-10-28 09:29:00  AARON        16507      -69217.0  Dynamic   3738.0     yes      10.89
2025-10-28 09:30:00  MAHABANK     963621     866893.0  Dynamic   58203.0    yes      16.99
2025-10-28 09:31:00  SOUTHBANK    1591501    886947.0  Dynamic   62944.0    yes      15.83
2025-10-28 09:31:00  CPEDU        2654       -325852.0 Dynamic   874.0      yes      12.24
2025-10-28 09:32:00  SURAJEST     94498      73787.0   Dynamic   29176.0    yes      8.4  
2025-10-28 09:33:00  SURYODAY     12178      -45987.0  Dynamic   1932.0     yes      18.1 
2025-10-28 09:33:00  SURAJEST     139185     73787.0   Dynamic   43419.0    yes      7.29 
2025-10-28 09:33:00  DCAL         7772       -4630.0   Dynamic   2301.0     no       9.0  
2025-10-28 09:33:00  ANUHPHR      5566       -49502.0  Dynamic   512.0      yes      16.77
2025-10-28 09:34:00  SOUTHBANK    1436583    886947.0  Dynamic   57305.0    yes      14.84
2025-10-28 09:34:00  HATSUN       8673       -163493.0 Dynamic   9488.0     no       18.46
