Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      TATAINVEST   13.0       95596      high       17.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
09:16      HGINFRA      16.0       82689      high       8.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HGINFRA/428033
09:16      SWARAJENG    2          25531      high       11.59 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SWARAJENG/866305
09:16      DMCC         32.0       129971     high       6.85  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DMCC/1785089
09:16      WEBELSOLAR   120.0      221476     high       5.8   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WEBELSOLAR/3738113
09:16      PURVA        42.0       298126     high       10.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PURVA/3820033
09:16      JYOTICNC     13.0       251895     high       17.92 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JYOTICNC/5461505
09:16      AGIIL        27.0       104124     high       18.19 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AGIIL/6257921
09:16      EIEL         46.0       2806407    high       12.5  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EIEL/6966529
09:17      INOXINDIA    6.0        79335      high       14.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INOXINDIA/5275393
09:17      TATSILV      416.0      6959738    high       14.38 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
09:18      GUJALKALI    15.0       69397      high       8.75  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GUJALKALI/324353
09:18      WALCHANNAG   53.0       115596     high       15.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WALCHANNAG/956417
09:18      ADANIPOWER   53.0       4874342    high       7.66  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIPOWER/4451329
09:18      JUSTDIAL     18.0       94161      low        24.68 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JUSTDIAL/7670273
09:19      RAILTEL      31.0       2236249    high       9.29  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAILTEL/622337
09:19      KECL         80.0       121025     high       11.8  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KECL/4664321
09:20      STLTECH      39.0       2188258    high       0.48  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STLTECH/2383105
09:20      LUXIND       7.0        25421      high       6.39  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LUXIND/2893057
