Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:17      KPIGREEN     24.0       664076     high       14.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KPIGREEN/1307649
09:17      ADANIPOWER   64.0       4874342    high       16.51 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIPOWER/4451329
09:17      NTPCGREEN    97.0       5097544    high       14.23 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NTPCGREEN/6957057
09:18      IFCI         175.0      5261213    high       13.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IFCI/381697
09:18      GUJGASLTD    25.0       267541     high       18.02 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GUJGASLTD/2713345
09:18      BALAMINES    9.0        43980      low        24.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALAMINES/3712257
09:19      TATAINVEST   15         95596      high       17.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
09:19      JINDALSAW    51.0       1358289    low        22.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDALSAW/774145
09:19      CONFIPET     256.0      457415     high       8.3   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CONFIPET/2620929
09:19      APOLLOPIPE   23.0       64020      high       17.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APOLLOPIPE/3676417
09:20      RAMKY        20.0       80940      high       14.98 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAMKY/5154305
09:21      HAPPSTMNDS   24.0       324899     low        21.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HAPPSTMNDS/12289
09:21      PRECWIRE     31.0       149019     low        22.79 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
09:21      TEJASNET     22.0       978254     high       8.49  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEJASNET/5409537
09:21      KALPATARU    30.0       165501     high       0.46  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KALPATARU/194190849
09:22      KPRMILL      11.0       410503     low        27.83 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KPRMILL/3817473
09:24      JINDRILL     19.0       113338     low        23.05 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDRILL/3552001
09:25      FACT         10.0       494234     high       12.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FACT/258049
09:26      WEBELSOLAR   181.0      221476     low        21.96 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WEBELSOLAR/3738113
09:28      RCF          78         2189909    high       14.02 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RCF/733697
09:34      GESHIP       6          258050     high       18.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GESHIP/3526657
09:34      REGAAL       116.0      1577896    low        22.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/REGAAL/194222081
09:39      SYNGENE      23.0       992534     high       5.24  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SYNGENE/2622209
09:40      ACMESOLAR    38.0       1916173    high       1.11  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ACMESOLAR/6927617
09:41      ELLEN        50.0       462191     low        22.22 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELLEN/194192129
09:42      SEPC         2000.0     7265976    low        25.97 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SEPC/3918849
09:43      KOTAKBANK    26.0       3474018    high       10.94 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KOTAKBANK/492033
09:44      CAPACITE     50.0       378446     low        24.32 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CAPACITE/5567745
09:45      DREDGECORP   10.0       30442      low        24.12 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DREDGECORP/2885377
09:46      SETFNIF50    39.0       441047     low        22.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SETFNIF50/2605057
09:46      CUPID        128.0      4993749    low        25.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CUPID/4741121
09:47      TATSILV      400.0      6959738    low        21.6  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
09:50      TIRUPATIFL   217        175588     high       14.96 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TIRUPATIFL/5704193
09:50      TOP10ADD     114.0      300023     low        22.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TOP10ADD/6443777
09:54      HCC          666.0      3867847    low        23.32 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HCC/352001
09:56      ANGELONE     46.0       965804     high       11.02 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANGELONE/82945
09:58      SCI          40.0       1621266    low        22.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCI/780289
09:58      LTFOODS      24.0       674050     high       17.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LTFOODS/3536897
10:01      J&KBANK      80.0       1766003    low        23.83 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/J&KBANK/1442049
10:01      ELECTCAST    133.0      1482085    low        26.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELECTCAST/237569
10:05      SANDUMA      51.0       207220     low        24.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDUMA/4699905
10:07      GENESYS      37.0       147151     low        22.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GENESYS/2791681
10:10      AIIL         20.0       309578     high       13.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AIIL/6029569
10:12      SPARC        84.0       231286     low        24.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SPARC/3785729
10:14      RPOWER       454.0      15282667   low        24.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RPOWER/3906305
10:16      SMALLCAP     256.0      1648041    low        23.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SMALLCAP/5844993
10:22      AGIIL        32.0       104124     low        22.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AGIIL/6257921
10:22      MULTICAP     666.0      265864     low        22.5  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MULTICAP/6420481
10:23      KTKBANK      44.0       1009435    low        21.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KTKBANK/2061825
10:25      KSCL         11.0       135327     high       16.24 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KSCL/3832833
10:25      MIDSMALL     222.0      295221     low        22.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MIDSMALL/6106881
10:27      TMB          16.0       67067      low        23.81 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
10:29      AURIONPRO    10.0       147175     high       17.77 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AURIONPRO/3077633
10:32      JINDALPOLY   10.0       249764     high       4.4   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDALPOLY/449537
10:33      LTTS         3.0        58983      high       16.13 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LTTS/4752385
11:04      LIBERTSHOE   36.0       26491      high       4.76  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LIBERTSHOE/510465
11:12      NUCLEUS      12.0       38503      high       10.84 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NUCLEUS/2762497
