Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-11-03 09:17:00  APARINDS     3089       -87603.0  Dynamic   27165.0    yes      18.32
2025-11-03 09:17:00  POKARNA      3234       -58363.0  Dynamic   2997.0     yes      17.79
2025-11-03 09:19:00  CANBK        1334055    1138760.0 Dynamic   186941.0   yes      7.53 
2025-11-03 09:21:00  CANBK        1389849    1138760.0 Dynamic   196497.0   yes      6.58 
2025-11-03 09:23:00  SPLPETRO     5014       -112603.0 Dynamic   3684.0     no       22.54
2025-11-03 09:23:00  GSLSU        19044      -97649.0  Dynamic   2138.0     yes      12.64
2025-11-03 09:24:00  ROLEXRINGS   3273       -398488.0 Dynamic   403.0      yes      18.75
2025-11-03 09:24:00  GULPOLY      30205      -163313.0 Dynamic   4797.0     yes      14.43
2025-11-03 09:24:00  SPLPETRO     10916      -112603.0 Dynamic   8034.0     no       22.34
2025-11-03 09:25:00  SALZERELEC   7492       -140940.0 Dynamic   5983.0     no       27.48
2025-11-03 09:25:00  NMDC         1443519    1120618.0 Dynamic   110703.0   yes      8.7  
2025-11-03 09:25:00  LGBBROSLTD   47204      -418573.0 Dynamic   76126.0    yes      5.5  
2025-11-03 09:27:00  SBFC         675432     586450.0  Dynamic   80842.0    yes      14.37
2025-11-03 09:29:00  ASALCBR      9658       -368222.0 Dynamic   12059.0    no       17.27
2025-11-03 09:30:00  ASALCBR      19443      -368222.0 Dynamic   24360.0    no       16.86
2025-11-03 09:32:00  NAVINFLUOR   52384      -89828.0  Dynamic   315849.0   yes      13.19
2025-11-03 09:32:00  SANDUMA      111374     58367.0   Dynamic   24942.0    yes      16.21
2025-11-03 09:35:00  SWSOLAR      582669     571724.0  Dynamic   141717.0   yes      8.51 
2025-11-03 09:36:00  SOLARA       16047      -50834.0  Dynamic   9956.0     yes      16.0 
2025-11-03 09:37:00  SANDUMA      69535      58367.0   Dynamic   15652.0    yes      15.62
2025-11-03 09:38:00  SANDUMA      74589      58367.0   Dynamic   16886.0    yes      14.96
2025-11-03 09:39:00  NAVINFLUOR   43301      -89828.0  Dynamic   261711.0   yes      12.92
2025-11-03 09:40:00  HDFCNIFBAN   4107       -103131.0 Dynamic   244.0      yes      20.08
2025-11-03 09:41:00  HDFCNIFBAN   4110       -103131.0 Dynamic   245.0      yes      20.04
2025-11-03 09:43:00  TATAINVEST   3465       -123105.0 Dynamic   2784.0     no       19.34
2025-11-03 09:43:00  MUFIN        218104     158673.0  Dynamic   26995.0    no       14.14
2025-11-03 09:46:00  V2RETAIL     4106       -147041.0 Dynamic   10265.0    no       2.56 
2025-11-03 09:47:00  SOLARA       7479       -50834.0  Dynamic   4725.0     yes      13.93
2025-11-03 09:47:00  LGBBROSLTD   11208      -418573.0 Dynamic   18010.0    no       5.88 
2025-11-03 09:49:00  BAJAJINDEF   2146       -345321.0 Dynamic   858.0      yes      5.3  
2025-11-03 09:50:00  MEDPLUS      43818      15990.0   Dynamic   36095.0    yes      11.13
2025-11-03 09:51:00  RAJRATAN     10703      -115014.0 Dynamic   4684.0     no       18.34
2025-11-03 09:52:00  SOLARA       5214       -50834.0  Dynamic   3303.0     yes      13.61
2025-11-03 09:52:00  AJMERA       5472       -70055.0  Dynamic   6031.0     yes      16.72
2025-11-03 09:54:00  KMEW         3555       -151394.0 Dynamic   9206.0     yes      12.07
2025-11-03 09:55:00  NRBBEARING   2611       -42243.0  Dynamic   731.0      yes      17.42
2025-11-03 09:55:00  KMEW         6306       -151394.0 Dynamic   16377.0    no       11.75
2025-11-03 09:56:00  LGBBROSLTD   39126      -418573.0 Dynamic   63591.0    yes      4.68 
2025-11-03 09:57:00  AETHER       3300       -122345.0 Dynamic   2532.0     yes      17.87
2025-11-03 09:59:00  FORCEMOT     3499       -1760.0   Dynamic   64728.0    yes      14.51
2025-11-03 10:03:00  SOLARA       11110      -50834.0  Dynamic   7143.0     yes      11.94
2025-11-03 10:04:00  MEDPLUS      24979      15990.0   Dynamic   20795.0    yes      9.96 
2025-11-03 10:09:00  MEDPLUS      27565      15990.0   Dynamic   23035.0    yes      9.54 
2025-11-03 10:09:00  DREDGECORP   17436      -391521.0 Dynamic   15331.0    yes      1.14 
2025-11-03 10:10:00  MEDPLUS      67483      15990.0   Dynamic   56888.0    yes      8.59 
2025-11-03 10:10:00  BLSE         31738      -184858.0 Dynamic   5920.0     yes      12.34
2025-11-03 10:11:00  BLSE         106101     -184858.0 Dynamic   20555.0    no       8.17 
2025-11-03 10:16:00  MEDPLUS      60217      15990.0   Dynamic   51365.0    yes      7.32 
2025-11-03 10:16:00  ATAM         9649       -425818.0 Dynamic   1057.0     yes      11.87
2025-11-03 10:18:00  SAMPANN      9035       -85965.0  Dynamic   385.0      yes      16.36
2025-11-03 10:20:00  MHRIL        4951       -64283.0  Dynamic   1681.0     no       16.12
2025-11-03 10:23:00  DREDGECORP   251973     -391521.0 Dynamic   224092.0   yes      0.0  
2025-11-03 10:29:00  SURYODAY     23496      -45987.0  Dynamic   3746.0     yes      14.77
2025-11-03 10:33:00  LGBBROSLTD   6535       -418573.0 Dynamic   10619.0    no       4.7  
2025-11-03 10:34:00  MEDPLUS      100543     15990.0   Dynamic   86804.0    yes      6.03 
2025-11-03 10:38:00  BLSE         32628      -184858.0 Dynamic   6362.0     no       7.47 
2025-11-03 10:39:00  LGBBROSLTD   10218      -418573.0 Dynamic   16691.0    yes      4.16 
2025-11-03 10:39:00  SANDUMA      78163      58367.0   Dynamic   17663.0    yes      15.17
2025-11-03 10:39:00  BLSE         55684      -184858.0 Dynamic   10861.0    no       7.43 
2025-11-03 10:43:00  ORCHPHARMA   11444      -185626.0 Dynamic   9009.0     yes      10.72
2025-11-03 10:44:00  ORCHPHARMA   31634      -185626.0 Dynamic   25228.0    yes      9.29 
2025-11-03 10:47:00  RPEL         4669       -325090.0 Dynamic   3889.0     yes      12.62
2025-11-03 10:48:00  NAVINFLUOR   21147      -89828.0  Dynamic   126332.0   no       14.25
2025-11-03 10:52:00  BLSE         25837      -184858.0 Dynamic   5005.0     no       8.18 
2025-11-03 10:55:00  NAVINFLUOR   22149      -89828.0  Dynamic   133370.0   yes      13.34
2025-11-03 10:56:00  MEDPLUS      45053      15990.0   Dynamic   38399.0    no       7.4  
2025-11-03 10:59:00  NAVINFLUOR   33813      -89828.0  Dynamic   204772.0   yes      12.7 
2025-11-03 11:06:00  GSLSU        32452      -97649.0  Dynamic   3774.0     yes      8.77 
2025-11-03 11:06:00  TICL         15004      -7140.0   Dynamic   450.0      yes      2.43 
2025-11-03 11:11:00  NAVINFLUOR   7910       -89828.0  Dynamic   47693.0    no       13.19
2025-11-03 11:15:00  NAVINFLUOR   11773      -89828.0  Dynamic   71050.0    no       13.09
2025-11-03 11:16:00  SCHAEFFLER   6521       -234763.0 Dynamic   28017.0    yes      12.32
2025-11-03 11:17:00  GSLSU        31112      -97649.0  Dynamic   3643.0     yes      8.02 
2025-11-03 11:17:00  ABINFRA      22549      -239560.0 Dynamic   449.0      yes      1.16 
2025-11-03 11:20:00  AGIIL        51457      -103061.0 Dynamic   13847.0    yes      15.89
2025-11-03 11:21:00  IDEA         7545218    1934822.0 Dynamic   66549.0    no       8.84 
2025-11-03 11:21:00  KMEW         5701       -151394.0 Dynamic   15699.0    yes      5.39 
2025-11-03 11:22:00  KMEW         11468      -151394.0 Dynamic   31583.0    yes      5.38 
2025-11-03 11:28:00  BLSE         13923      -184858.0 Dynamic   2680.0     no       8.87 
2025-11-03 11:30:00  ORCHPHARMA   4273       -185626.0 Dynamic   3285.0     no       13.37
2025-11-03 11:33:00  GSLSU        22326      -97649.0  Dynamic   2598.0     no       8.71 
2025-11-03 11:34:00  GSLSU        28210      -97649.0  Dynamic   3292.0     no       8.38 
2025-11-03 11:36:00  SANDUMA      116398     58367.0   Dynamic   26427.0    yes      14.63
2025-11-03 11:39:00  ORCHPHARMA   14134      -185626.0 Dynamic   10937.0    no       12.63
2025-11-03 11:40:00  NRBBEARING   12443      -42243.0  Dynamic   3580.0     yes      14.2 
2025-11-03 11:41:00  KMEW         5434       -151394.0 Dynamic   14563.0    no       8.29 
2025-11-03 11:42:00  MEDPLUS      65124      15990.0   Dynamic   54626.0    no       9.13 
2025-11-03 11:42:00  SANDUMA      82212      58367.0   Dynamic   18827.0    yes      13.65
2025-11-03 11:46:00  COSMOFIRST   2919       -167065.0 Dynamic   2511.0     yes      16.06
2025-11-03 11:51:00  SCHAEFFLER   7652       -234763.0 Dynamic   33289.0    no       10.92
