Time       Symbol       Volume     VolCutoff  Turnover     %UC                              Link 
11:08      TATAINVEST   6042       -123105.0  4642.0     19.67 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
11:09      TATAINVEST   15884      -123105.0  12257.0    19.16 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
11:10      TATAINVEST   60043      -123105.0  46674.0    18.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
11:13      IDEA         6484598    1934822.0  60955.0    8.4   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
11:15      BALAJITELE   5455       -83584.0   709.0      17.86 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALAJITELE/2344449
11:18      IDEA         2387936    1934822.0  22447.0    8.4   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
11:21      WHIRLPOOL    16204      15110.0    21321.0    23.13 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WHIRLPOOL/4610817
11:25      IDEA         23979185   1934822.0  230440.0   6.04  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
11:26      BLSE         69198      -184858.0  13943.0    17.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLSE/5776897
11:27      TATAINVEST   10884      -123105.0  8485.0     17.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
11:31      INTERARCH    97030      -409806.0  251832.0   1.46  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INTERARCH/6376705
11:38      HATSUN       5274       -163493.0  5517.0     17.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HATSUN/996353
11:46      ABINFRA      148320     -239560.0  3003.0     0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ABINFRA/6917121
11:53      BLSE         5226       -184858.0  1070.0     15.57 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLSE/5776897
11:55      DCAL         4044       -4630.0    1020.0     16.77 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DCAL/5556225
11:56      BLSE         77239      -184858.0  15896.0    14.94 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLSE/5776897
12:08      RAJRATAN     20535      -115014.0  9658.0     15.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAJRATAN/4854273
12:09      RAJRATAN     31200      -115014.0  14797.0    14.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAJRATAN/4854273
12:27      IDEA         6385418    1934822.0  61236.0    6.26  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEA/3677697
12:37      UFO          16174      5391.0     1394.0     11.74 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UFO/2313985
12:42      ABCAPITAL    1536000    813282.0   519629.0   6.34  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ABCAPITAL/5533185
12:50      FCL          268019     93255.0    6968.0     17.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FCL/1586689
12:53      TATAINVEST   3159       -123105.0  2455.0     18.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
12:54      TATAINVEST   14463      -123105.0  11255.0    18.16 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
12:55      NESCO        9676       -9706.0    13201.0    9.48  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NESCO/3944705
12:59      CCL          97014      92930.0    99769.0    13.55 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CCL/2931713
13:07      TMB          6687       -206244.0  3397.0     17.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
