Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:37      GRAPHITE     14.0       666474     high       17.12 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GRAPHITE/151553
09:39      SCHNEIDER    11.0       114722     high       16.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCHNEIDER/7995905
09:41      RATNAMANI    4.0        21058      high       12.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAMANI/3443457
09:42      MCX          4.0        476918     high       9.11  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MCX/7982337
09:47      SANSERA      4.0        87370      high       18.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANSERA/1472257
09:48      BLISSGVS     42.0       1145260    high       17.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLISSGVS/4931841
09:51      HDFCAMC      3.0        391036     high       8.79  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HDFCAMC/1086465
09:51      HEG          18.0       1969049    high       14.27 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HEG/342017
09:52      GVPIL        19.0       602577     low        21.74 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GVPIL/2012673
09:53      EDELWEISS    76.0       8791205    high       12.62 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EDELWEISS/3870465
09:59      MAHLOG       23         219296     high       18.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MAHLOG/98561
10:03      SEPC         1250.0     7265976    low        21.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SEPC/3918849
10:03      ITBEES       277.0      8489741    low        21.6  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ITBEES/4885505
10:04      NEWGEN       19.0       1666292    low        22.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NEWGEN/297985
10:09      ONESOURCE    7.0        142580     high       5.55  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ONESOURCE/7481345
10:10      HINDCOPPER   17.0       5504832    high       16.37 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HINDCOPPER/4592385
10:14      PNB          77.0       13501177   high       7.32  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PNB/2730497
10:18      TARC         62.0       483759     high       15.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TARC/404737
10:19      PRECWIRE     33.0       149019     high       18.18 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
10:21      HPL          26.0       279632     high       13.98 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HPL/4781825
10:25      SMCGLOBAL    121.0      76429      low        22.26 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SMCGLOBAL/593921
10:25      GOKUL        250.0      43698      high       0.88  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOKUL/4276481
10:39      SOMANYCERA   23.0       36797      high       12.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SOMANYCERA/993281
10:42      MANGLMCEM    10.0       76394      high       17.36 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MANGLMCEM/539137
10:43      E2E          3.0        94810      high       5.88  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/E2E/2287873
10:52      TMB          14.0       67067      high       16.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
10:52      AURIONPRO    10         147175     high       14.59 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AURIONPRO/3077633
11:02      WALCHANNAG   54.0       115596     high       15.52 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WALCHANNAG/956417
11:09      NETWEB       2          500000     high       12.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NETWEB/4462849
11:20      ARMANFIN     5.0        26521      high       14.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ARMANFIN/4419329
11:31      BBOX         18         124047     high       17.55 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BBOX/879361
11:32      BHARATWIRE   54         184079     high       14.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BHARATWIRE/4127489
11:36      TECHNOE      8          196663     high       11.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TECHNOE/1649921
11:37      HEXT         17.0       794964     low        25.22 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HEXT/7594497
11:38      ORIENTTECH   32.0       231857     high       13.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ORIENTTECH/6390017
11:44      DSSL         9.0        22646      high       15.08 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DSSL/6576641
11:47      SUPRIYA      14         152644     high       17.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SUPRIYA/1891841
11:47      APARINDS     0.0        111217     high       11.62 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APARINDS/2941697
11:58      ANANTRAJ     17.0       2702027    high       14.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANANTRAJ/3486721
12:16      NIBE         8.0        74202      high       11.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NIBE/7548673
12:17      STANLEY      55         43497      high       16.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STANLEY/6201857
12:22      NOCIL        68.0       313480     low        22.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NOCIL/625153
12:27      POWERMECH    4.0        64447      high       13.59 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/POWERMECH/2681089
12:50      GENESYS      29.0       147151     high       17.06 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GENESYS/2791681
12:52      PIDILITIND   6.0        306844     high       10.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PIDILITIND/681985
12:57      ICICIPRULI   15.0       888440     high       9.78  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ICICIPRULI/4774913
12:59      HDFCLIFE     13.0       2417694    high       7.45  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HDFCLIFE/119553
13:20      CHOICEIN     12.0       628019     high       14.1  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CHOICEIN/2269697
13:58      SAFARI       5.0        51428      low        23.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SAFARI/3336961
