Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-09 09:17:00  SILVERETF    168747     119929.0  Dynamic   27396.0    no       6.01 
2025-10-09 09:18:00  EFCIL        274536     95124.0   Dynamic   91517.0    yes      9.76 
2025-10-09 09:20:00  MAHKTECH     233403     214995.0  Dynamic   7700.0     yes      9.21 
2025-10-09 09:21:00  GRINFRA      19764      14453.0   Dynamic   25693.0    yes      14.86
2025-10-09 09:23:00  MCLEODRUSS   249999     167267.0  Dynamic   13425.0    yes      6.57 
2025-10-09 09:24:00  HINDCOPPER   556081     500665.0  Dynamic   194795.0   yes      17.21
2025-10-09 09:25:00  TATASTEEL    1570375    1228137.0 Dynamic   276637.0   yes      7.36 
2025-10-09 09:26:00  MCLEODRUSS   191904     167267.0  Dynamic   10716.0    yes      2.49 
2025-10-09 09:26:00  SPCENET      280064     178192.0  Dynamic   2448.0     yes      0.0  
2025-10-09 09:27:00  MCLEODRUSS   239438     167267.0  Dynamic   13492.0    yes      1.56 
2025-10-09 09:28:00  TATASTEEL    1677073    1228137.0 Dynamic   296708.0   yes      6.9  
2025-10-09 09:28:00  USHAMART     196305     119691.0  Dynamic   93323.0    yes      12.6 
2025-10-09 09:28:00  HINDCOPPER   524759     500665.0  Dynamic   185319.0   yes      16.27
2025-10-09 09:29:00  THEMISMED    87922      81727.0   Dynamic   12474.0    yes      4.93 
2025-10-09 09:29:00  HINDCOPPER   954857     500665.0  Dynamic   339690.0   yes      15.42
2025-10-09 09:30:00  SANDUMA      76590      59394.0   Dynamic   14453.0    yes      18.44
2025-10-09 09:31:00  SANDUMA      136261     59394.0   Dynamic   26104.0    yes      16.67
2025-10-09 09:32:00  HINDCOPPER   1021220    500665.0  Dynamic   368558.0   yes      13.77
2025-10-09 09:32:00  HEADSUP      72760      23462.0   Dynamic   942.0      yes      8.57 
2025-10-09 09:32:00  GARUDA       363987     348667.0  Dynamic   75327.0    yes      9.13 
2025-10-09 09:40:00  TATSILV      1108264    583108.0  Dynamic   18253.0    yes      3.52 
2025-10-09 09:50:00  TATSILV      868341     583108.0  Dynamic   14371.0    yes      3.02 
2025-10-09 09:51:00  TATSILV      1031086    583108.0  Dynamic   17219.0    yes      2.1  
2025-10-09 09:52:00  TATSILV      1425450    583108.0  Dynamic   24062.0    yes      1.01 
2025-10-09 09:53:00  TATSILV      3384864    583108.0  Dynamic   57170.0    yes      0.95 
2025-10-09 09:55:00  THEMISMED    225127     81727.0   Dynamic   32294.0    yes      3.78 
2025-10-09 09:57:00  XELPMOC      14822      14606.0   Dynamic   1703.0     yes      3.71 
2025-10-09 10:00:00  MODEFENCE    300557     272686.0  Dynamic   26407.0    yes      21.4 
2025-10-09 10:04:00  SANDUMA      69919      59394.0   Dynamic   13529.0    no       15.5 
2025-10-09 10:07:00  SILVERCASE   365506     279154.0  Dynamic   6528.0     yes      1.9  
2025-10-09 10:08:00  ESSARSHPNG   67906      40439.0   Dynamic   2153.0     no       26.94
2025-10-09 10:09:00  HINDCOPPER   749040     500665.0  Dynamic   272276.0   yes      12.96
2025-10-09 10:09:00  JINDWORLD    525925     354454.0  Dynamic   20643.0    yes      6.8  
2025-10-09 10:10:00  SILVERCASE   293402     279154.0  Dynamic   5281.0     yes      1.11 
2025-10-09 10:14:00  THEMISMED    223263     81727.0   Dynamic   32422.0    yes      2.51 
2025-10-09 10:14:00  SANDUMA      93910      59394.0   Dynamic   18369.0    yes      14.26
2025-10-09 10:18:00  SILVERBEES   1265857    1018788.0 Dynamic   207575.0   yes      4.83 
2025-10-09 10:19:00  SILVERBEES   1751787    1018788.0 Dynamic   288677.0   yes      4.31 
2025-10-09 10:31:00  SANDUMA      159502     59394.0   Dynamic   31443.0    yes      13.38
2025-10-09 10:32:00  SANDUMA      175921     59394.0   Dynamic   34766.0    yes      13.1 
2025-10-09 10:40:00  GOLD360      88208      25825.0   Dynamic   11092.0    no       11.89
2025-10-09 10:59:00  HINDZINC     298853     298330.0  Dynamic   151100.0   yes      6.71 
2025-10-09 11:04:00  MANALIPETC   167910     128123.0  Dynamic   12014.0    yes      8.37 
2025-10-09 11:04:00  TATSILV      1260017    583108.0  Dynamic   21231.0    no       1.19 
2025-10-09 11:05:00  MANALIPETC   195080     128123.0  Dynamic   14128.0    yes      7.07 
2025-10-09 11:09:00  CUPID        620900     469938.0  Dynamic   148488.0   yes      7.79 
2025-10-09 11:22:00  HINDZINC     299137     298330.0  Dynamic   153906.0   yes      4.87 
2025-10-09 11:29:00  THEMISMED    136480     81727.0   Dynamic   19166.0    no       6.01 
2025-10-09 11:42:00  THEMISMED    129840     81727.0   Dynamic   18463.0    no       4.69 
2025-10-09 12:13:00  THEMISMED    89007      81727.0   Dynamic   12795.0    no       3.56 
2025-10-09 12:19:00  MMTC         247400     154172.0  Dynamic   17857.0    yes      17.55
2025-10-09 12:41:00  SANDUMA      98144      59394.0   Dynamic   19615.0    no       11.83
2025-10-09 12:50:00  CUPID        1002904    469938.0  Dynamic   240216.0   no       7.62 
