Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      KECL         97.0       121025     high       14.32 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KECL/4664321
09:17      BHEL         38.0       6872759    high       10.12 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BHEL/112129
09:17      NETWEB       3          500000     low        23.05 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NETWEB/4462849
09:17      HAPPYFORGE   8.0        24418      high       7.41  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HAPPYFORGE/5338625
09:17      BOROSCI      78.0       98323      high       0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BOROSCI/6147585
09:18      HIKAL        48.0       440728     high       12.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HIKAL/2475009
09:19      PCBL         31.0       824581     low        22.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PCBL/678145
09:20      SGIL         22.0       36833      low        26.69 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SGIL/1309185
09:20      SJVN         123        5487625    high       14.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SJVN/4834049
09:21      SCI          36         1621266    high       16.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCI/780289
09:21      AXISCADES    7.0        110277     high       0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AXISCADES/2415617
09:24      TVSSCS       79.0       832762     high       17.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TVSSCS/4646657
09:25      ELGIEQUIP    19         596504     high       15.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELGIEQUIP/239873
09:25      GVPIL        24.0       602577     high       0.58  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GVPIL/2012673
09:25      RATNAMANI    4.0        21058      high       12.91 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAMANI/3443457
09:26      JKTYRE       16         597055     low        22.82 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JKTYRE/3695361
09:26      ITBEES       270.0      8489741    low        26.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ITBEES/4885505
09:27      GARFIBRES    13.0       51052      high       10.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GARFIBRES/281601
09:27      SGFIN        23         70033      high       14.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SGFIN/194266369
09:28      CHEMPLASTS   30.0       85644      high       15.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CHEMPLASTS/1394945
09:28      LUMAXIND     1.0        31303      low        25.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LUMAXIND/516609
09:29      APEX         25.0       401728     high       15.05 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APEX/5535489
09:30      CARRARO      16.0       141320     high       14.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CARRARO/7393025
09:32      KRYSTAL      14.0       25960      high       13.35 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KRYSTAL/5932801
09:33      NAVINFLUOR   1          110167     high       18.08 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NAVINFLUOR/3756033
09:34      ROLEXRINGS   67.0       29551      high       18.19 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ROLEXRINGS/1351425
09:34      POKARNA      8.0        125982     high       3.4   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/POKARNA/4518657
09:35      AVANTIFEED   7          941541     high       11.02 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AVANTIFEED/2031617
09:37      SCHNEIDER    12.0       114722     high       16.27 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCHNEIDER/7995905
09:39      HINDCOPPER   16.0       5504832    high       16.91 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HINDCOPPER/4592385
09:41      BALUFORGE    19.0       172317     high       9.18  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALUFORGE/6043393
09:44      KIRLOSENG    7.0        473282     high       16.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KIRLOSENG/5359617
09:46      BCG          714.0      19334132   low        22.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BCG/2261249
09:46      MCX          4.0        476918     high       10.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MCX/7982337
09:47      SEQUENT      44.0       602716     high       15.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SEQUENT/3659777
09:52      SANDHAR      18.0       95506      high       17.22 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDHAR/613633
09:52      MANINDS      22.0       467342     high       18.41 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MANINDS/3042305
09:52      RATNAVEER    63.0       341304     high       16.41 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAVEER/4716289
09:53      DREDGECORP   9.0        30442      high       17.77 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DREDGECORP/2885377
09:55      FIVESTAR     22.0       1026452    high       16.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FIVESTAR/3080193
09:55      HUDCO        50.0       3059774    high       8.38  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HUDCO/5331201
09:59      SUYOG        14.0       30027      high       15.33 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SUYOG/6361857
10:02      SBIN         8.0        7822230    high       8.64  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SBIN/779521
10:02      SHAKTIPUMP   14.0       615247     high       13.73 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHAKTIPUMP/6546945
10:02      APLAPOLLO    4.0        639499     high       10.13 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APLAPOLLO/6599681
10:06      LGBBROSLTD   4.0        27126      high       18.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LGBBROSLTD/4690177
10:07      ONGC         35.0       8012362    high       8.79  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ONGC/633601
10:08      BSOFT        22.0       1052420    low        26.37 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BSOFT/1790465
10:09      TARC         60.0       483759     high       18.49 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TARC/404737
10:09      OIL          20.0       1817949    high       8.8   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/OIL/4464129
10:12      INTERARCH    5.0        28159      high       18.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INTERARCH/6376705
10:13      MBAPL        20.0       216362     high       17.42 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MBAPL/3247617
10:14      GOKEX        12.0       603322     high       6.39  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOKEX/3015169
10:15      INTELLECT    14.0       462947     low        26.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INTELLECT/1517057
10:15      PRECWIRE     36.0       149019     high       17.89 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
10:23      MAZDA        38.0       59304      high       0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MAZDA/4829697
10:29      ASHIANA      29         40073      low        21.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ASHIANA/6247169
10:33      FINPIPE      52.0       804679     high       15.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FINPIPE/266497
10:34      VENKEYS      6.0        53148      high       16.41 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/VENKEYS/961793
10:35      GODREJAGRO   15.0       304001     high       13.8  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODREJAGRO/36865
10:40      RAMCOCEM     8.0        266351     low        21.61 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAMCOCEM/523009
10:49      MTARTECH     2.0        226400     high       14.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MTARTECH/693505
10:51      MUKKA        384.0      337941     high       11.75 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MUKKA/5882881
10:59      STLTECH      66.0       2188258    high       5.3   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STLTECH/2383105
11:07      DOLLAR       32.0       94236      low        30.62 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DOLLAR/5263361
11:09      KERNEX       8.0        64184      low        23.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KERNEX/3358977
11:15      SELAN        16         41715      high       4.97  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SELAN/3481089
11:22      BBOX         17.0       124047     low        26.81 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BBOX/879361
11:59      SKYGOLD      27         1242468    high       12.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SKYGOLD/3489537
12:05      LANDMARK     23.0       89323      low        29.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LANDMARK/3398657
12:10      AHLUCONT     10.0       46852      high       17.36 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AHLUCONT/4565249
12:19      APOLLOPIPE   32.0       64020      low        23.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APOLLOPIPE/3676417
12:25      LINCOLN      15.0       162985     high       1.94  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LINCOLN/2968577
12:31      REDTAPE      71         815227     high       11.16 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/REDTAPE/4571905
12:47      SANDUMA      47.0       207220     low        21.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDUMA/4699905
