Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-27 09:17:00  BBOX         6655       -61993.0  Dynamic   3853.0     yes      3.18 
2025-10-27 09:17:00  JAGRAN       24569      -51937.0  Dynamic   1790.0     no       17.89
2025-10-27 09:17:00  CEATLTD      10333      -32407.0  Dynamic   43393.0    yes      18.32
2025-10-27 09:17:00  BHARATWIRE   154512     30591.0   Dynamic   30440.0    no       4.94 
2025-10-27 09:18:00  SANDUMA      58933      58367.0   Dynamic   12822.0    yes      18.78
2025-10-27 09:18:00  RNBDENIMS    7030       -173406.0 Dynamic   977.0      yes      21.25
2025-10-27 09:19:00  SOUTHBANK    958158     886947.0  Dynamic   37656.0    yes      16.36
2025-10-27 09:19:00  SPLPETRO     12071      -112603.0 Dynamic   9499.0     no       23.23
2025-10-27 09:20:00  FDC          2897       -141167.0 Dynamic   1266.0     yes      18.17
2025-10-27 09:20:00  SOUTHBANK    2174286    886947.0  Dynamic   86167.0    yes      15.39
2025-10-27 09:20:00  SUBROS       12316      -69781.0  Dynamic   13867.0    yes      16.61
2025-10-27 09:21:00  FDC          3406       -141167.0 Dynamic   1489.0     yes      18.08
2025-10-27 09:21:00  INTERARCH    5771       -409806.0 Dynamic   12425.0    yes      13.93
2025-10-27 09:22:00  ARIHANTCAP   515997     399944.0  Dynamic   53070.0    no       16.07
2025-10-27 09:23:00  SOUTHBANK    2889559    886947.0  Dynamic   115640.0   yes      14.27
2025-10-27 09:23:00  ANUHPHR      5109       -49502.0  Dynamic   460.0      yes      15.89
2025-10-27 09:24:00  SUBROS       16100      -69781.0  Dynamic   18365.0    yes      15.1 
2025-10-27 09:24:00  BHAGERIA     58253      -231111.0 Dynamic   14111.0    yes      16.88
2025-10-27 09:24:00  AUTOIND      8577       -192306.0 Dynamic   622.0      no       17.54
2025-10-27 09:24:00  ANUHPHR      8121       -49502.0  Dynamic   735.0      yes      15.26
2025-10-27 09:26:00  E2E          2990       -125041.0 Dynamic   9641.0     yes      4.67 
2025-10-27 09:26:00  CIEINDIA     12064      -43238.0  Dynamic   5349.0     yes      14.95
2025-10-27 09:26:00  LATTEYS      15411      -183318.0 Dynamic   473.0      no       16.62
2025-10-27 09:27:00  ANANDRATHI   5000       -34639.0  Dynamic   15983.0    yes      16.87
2025-10-27 09:27:00  INTERARCH    3502       -409806.0 Dynamic   7540.0     yes      13.93
2025-10-27 09:28:00  INTERARCH    3597       -409806.0 Dynamic   7780.0     yes      13.42
2025-10-27 09:29:00  INTERARCH    3602       -409806.0 Dynamic   7834.0     yes      12.78
2025-10-27 09:31:00  LALPATHLAB   5414       -53436.0  Dynamic   16957.0    yes      16.78
2025-10-27 09:32:00  POKARNA      3468       -58363.0  Dynamic   3225.0     yes      19.71
2025-10-27 09:33:00  ARIHANTCAP   530382     399944.0  Dynamic   55117.0    no       14.88
2025-10-27 09:35:00  ARIHANTCAP   576919     399944.0  Dynamic   60513.0    yes      13.81
2025-10-27 09:35:00  SOBHA        7372       1186.0    Dynamic   11502.0    yes      18.04
2025-10-27 09:35:00  CEATLTD      2461       -32407.0  Dynamic   10296.0    yes      18.77
2025-10-27 09:36:00  VAKRANGEE    1597674    587272.0  Dynamic   15402.0    yes      0.0  
2025-10-27 09:37:00  ABREL        10648      -63635.0  Dynamic   18187.0    yes      18.2 
2025-10-27 09:37:00  ANANDRATHI   8512       -34639.0  Dynamic   27427.0    yes      15.95
2025-10-27 09:39:00  TEXINFRA     40130      -95596.0  Dynamic   4230.0     yes      11.31
2025-10-27 09:42:00  ABREL        10349      -63635.0  Dynamic   17754.0    yes      17.68
2025-10-27 09:48:00  ESSARSHPNG   64986      -80353.0  Dynamic   2294.0     yes      9.18 
2025-10-27 09:49:00  IRB          1203238    957534.0  Dynamic   54074.0    yes      16.2 
2025-10-27 09:50:00  ECLERX       31896      4057.0    Dynamic   150836.0   yes      12.83
2025-10-27 09:52:00  SOBHA        11679      1186.0    Dynamic   18434.0    yes      16.68
2025-10-27 09:53:00  LALPATHLAB   4725       -53436.0  Dynamic   14886.0    yes      16.11
2025-10-27 09:54:00  CIGNITITEC   6483       -153407.0 Dynamic   11502.0    no       13.18
2025-10-27 09:54:00  LALPATHLAB   5494       -53436.0  Dynamic   17405.0    yes      15.46
