Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      TTKPRESTIG   16.0       67222      high       5.34  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TTKPRESTIG/907777
09:16      APOLLOPIPE   24         64020      low        24.5  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APOLLOPIPE/3676417
09:16      EMSLIMITED   32.0       189812     low        21.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EMSLIMITED/4759809
09:17      STOVEKRAFT   16.0       198149     high       10.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STOVEKRAFT/539393
09:17      ATGL         15.0       582982     high       5.75  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ATGL/1552897
09:17      KEC          18.0       709335     low        22.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KEC/3394561
09:17      BAJAJELEC    25.0       81211      high       16.25 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BAJAJELEC/3848705
09:18      JINDALSAW    47.0       1358289    high       14.09 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDALSAW/774145
09:19      HAPPSTMNDS   23.0       324899     high       16.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HAPPSTMNDS/12289
09:20      BUTTERFLY    13.0       37536      high       11.15 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BUTTERFLY/695297
09:20      SELAN        16.0       41715      high       6.15  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SELAN/3481089
09:20      JINDRILL     18.0       113338     high       17.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JINDRILL/3552001
09:20      TATSILV      400.0      6959738    low        24.15 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
09:22      ELECTCAST    129.0      1482085    high       17.78 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELECTCAST/237569
09:23      GUJGASLTD    24.0       267541     high       18.17 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GUJGASLTD/2713345
09:27      RSYSTEMS     34.0       754757     low        21.52 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RSYSTEMS/3433985
09:27      CUPID        120.0      4993749    low        26.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CUPID/4741121
