Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      HOMEFIRST    8.0        349393     low        27.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HOMEFIRST/526337
09:16      WEBELSOLAR   172.0      221476     high       17.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WEBELSOLAR/3738113
09:16      RGL          76.0       414133     high       18.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RGL/3873025
09:16      DEEDEV       33.0       492404     high       11.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DEEDEV/6183425
09:17      AGIIL        31.0       104124     high       17.81 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AGIIL/6257921
09:18      J&KBANK      85.0       1766003    high       15.93 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/J&KBANK/1442049
09:18      BALUFORGE    20.0       172317     high       1.07  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALUFORGE/6043393
09:19      ANGELONE     39         965804     high       7.83  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANGELONE/82945
09:19      TEJASNET     29.0       978254     high       12.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEJASNET/5409537
09:20      SCHAEFFLER   2.0        59389      high       17.43 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCHAEFFLER/258817
09:21      JAIBALAJI    138.0      1134619    high       13.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JAIBALAJI/2881537
09:21      KRN          10.0       577478     low        23.23 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KRN/6564609
09:23      CONCORDBIO   8.0        116673     low        21.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CONCORDBIO/4623361
09:25      NEOGEN       6.0        43242      high       12.98 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NEOGEN/2538753
09:26      KSB          12.0       280385     high       11.43 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KSB/498945
09:28      PRECWIRE     32.0       149019     high       17.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
09:28      SANDUMA      47.0       207220     low        21.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDUMA/4699905
