Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:16      CAMS         15.0       340743     high       7.84  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CAMS/87553
09:16      GUJGASLTD    25.0       267541     low        28.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GUJGASLTD/2713345
09:18      HINDOILEXP   64.0       378485     high       15.06 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HINDOILEXP/359169
09:18      RAMKY        21.0       80940      high       12.19 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAMKY/5154305
09:18      TATSILV      400.0      6959738    low        30.13 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
09:19      TATAINVEST   15.0       95596      high       14.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
09:21      DREDGECORP   10         30442      low        21.92 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DREDGECORP/2885377
09:25      PRECWIRE     29.0       149019     high       16.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
09:25      PETRONET     34.0       1658613    high       7.52  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PETRONET/2905857
09:26      SPMLINFRA    51.0       778841     high       11.94 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SPMLINFRA/850177
09:28      GESHIP       6.0        258050     high       14.4  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GESHIP/3526657
09:29      CHENNPETRO   9.0        1271429    high       15.31 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CHENNPETRO/524545
09:29      SHOPERSTOP   33.0       45875      high       16.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHOPERSTOP/3024129
09:30      NETWEB       2          500000     low        21.74 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NETWEB/4462849
09:31      SCI          41.0       1621266    low        24.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SCI/780289
09:32      DATAPATTNS   3          284369     high       15.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DATAPATTNS/1883649
