Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:40      FMGOETZE     19.0       73734      high       12.15 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FMGOETZE/304641
09:41      JYOTICNC     12.0       251895     high       17.83 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JYOTICNC/5461505
09:43      CHENNPETRO   8.0        1271429    high       16.2  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CHENNPETRO/524545
09:43      ONESOURCE    5.0        142580     high       16.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ONESOURCE/7481345
09:44      WELCORP      7.0        490968     high       18.05 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WELCORP/3026177
09:44      GESHIP       6          258050     high       15.86 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GESHIP/3526657
09:45      JKTYRE       23.0       597055     high       14.08 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JKTYRE/3695361
09:46      ADANIENT     4.0        762803     high       9.05  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIENT/6401
09:46      LINCOLN      14         162985     high       13.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/LINCOLN/2968577
09:46      KRISHANA     16.0       194394     low        33.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KRISHANA/3288833
09:49      UTKARSHBNK   714.0      1434809    high       16.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTKARSHBNK/4443649
09:49      SANDUMA      46.0       207220     low        21.68 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SANDUMA/4699905
09:50      RATNAVEER    62.0       341304     low        21.68 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAVEER/4716289
09:53      BALAMINES    7.0        43980      high       18.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALAMINES/3712257
09:54      ASHOKA       74.0       731259     low        22.14 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ASHOKA/5166593
09:56      HARDWYN      370.0      463638     high       15.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HARDWYN/2294273
09:57      SPORTKING    66.0       271023     high       13.22 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SPORTKING/2747649
09:58      MANINFRA     84         509805     high       18.31 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MANINFRA/4665857
09:59      PRECWIRE     23.0       149019     high       18.08 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
10:00      TATSILV      434.0      6959738    low        22.44 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATSILV/5485569
10:02      J&KBANK      74.0       1766003    high       16.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/J&KBANK/1442049
10:06      RAYMONDREL   22.0       294743     high       14.32 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RAYMONDREL/194189057
10:07      ALLCARGO     1111.0     2140297    high       17.8  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ALLCARGO/3456257
10:08      ONGC         32.0       8012362    high       9.25  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ONGC/633601
10:08      IRMENERGY    28         556026     high       9.58  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IRMENERGY/5016833
10:08      DIXON        0          274316     high       9.04  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DIXON/5552641
10:09      TMB          13.0       67067      high       18.28 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
10:12      HSCL         16.0       996126     high       17.53 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HSCL/3669505
10:18      FUSION       52         358352     high       14.24 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FUSION/3054593
10:19      SWANCORP     27.0       1901136    high       11.79 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SWANCORP/6936321
10:20      CONCORDBIO   8.0        116673     high       14.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CONCORDBIO/4623361
10:21      GANECOS      9.0        51112      high       8.83  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GANECOS/1777665
10:21      RKFORGE      16.0       471273     high       17.66 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RKFORGE/2921217
10:22      WHEELS       9.0        28483      high       16.26 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WHEELS/964097
10:36      APOLLOPIPE   23.0       64020      low        22.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APOLLOPIPE/3676417
10:37      GODAVARIB    30.0       59277      high       15.61 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODAVARIB/6640897
10:40      WELENT       18         213087     high       16.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WELENT/2976257
10:43      SHAREINDIA   69.0       356603     low        22.15 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHAREINDIA/26625
10:58      COALINDIA    20.0       5433040    high       6.2   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/COALINDIA/5215745
11:00      SAPPHIRE     53.0       577814     high       12.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SAPPHIRE/1719809
11:13      TEJASNET     23.0       978254     high       15.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TEJASNET/5409537
11:16      MAHABANK     125.0      6507294    high       16.44 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MAHABANK/2912513
11:25      GCSL         27.0       77022      high       6.55  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GCSL/194300417
11:34      NITCO        108.0      237420     high       12.29 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NITCO/3404801
11:39      ABSLAMC      9.0        302263     low        21.6  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ABSLAMC/1540609
11:53      CENTURYPLY   11.0       93315      high       13.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CENTURYPLY/3406081
11:56      GODFRYPHLP   4.0        722132     high       4.53  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GODFRYPHLP/302337
12:03      DEVYANI      83.0       3258174    high       12.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DEVYANI/1375489
12:04      RBA          153.0      1174518    high       18.22 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RBA/382465
12:07      TALBROAUTO   30.0       158044     high       14.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TALBROAUTO/3493889
12:15      POLYPLEX     10.0       62715      high       17.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/POLYPLEX/687873
12:20      ESSARSHPNG   344.0      114708     high       9.27  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ESSARSHPNG/6562305
12:27      SGFIN        17.0       70033      high       16.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SGFIN/194266369
