Time       Symbol       Quantity   VolCutoff  High/Low     %UC                              Link 
09:37      DREDGECORP   10.0       30442      high       16.01 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/DREDGECORP/2885377
09:37      RPOWER       344.0      15282667   high       16.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RPOWER/3906305
09:38      SPLPETRO     12.0       99973      low        25.09 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SPLPETRO/2461953
09:38      CYIENTDLM    25.0       177865     high       14.46 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CYIENTDLM/4399873
09:39      MRPL         56.0       3507707    low        27.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MRPL/584449
09:39      AWL          48         1239765    high       16.89 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AWL/2076161
09:42      INOXGREEN    53.0       727315     high       14.5  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INOXGREEN/3120129
09:43      HINDZINC     16.0       2482111    high       6.96  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HINDZINC/364545
09:43      ANGELONE     30.0       965804     high       8.04  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANGELONE/82945
09:43      OFSS         1.0        178658     high       5.57  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/OFSS/2748929
09:43      JNKINDIA     26.0       62040      high       2.6   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JNKINDIA/6046977
09:44      GOKULAGRO    42.0       390854     high       15.36 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOKULAGRO/3706881
09:44      BALAMINES    7          43980      high       14.56 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALAMINES/3712257
09:44      SPARC        67.0       231286     high       13.47 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SPARC/3785729
09:45      TATAINVEST   13.0       95596      high       18.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAINVEST/414977
09:45      SAIL         54.0       9830379    high       6.95  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SAIL/758529
09:45      TIPSMUSIC    14.0       201078     high       17.12 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TIPSMUSIC/2333953
09:46      GANECOS      9          51112      high       4.95  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GANECOS/1777665
09:46      APEX         20         401728     high       12.65 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/APEX/5535489
09:47      SHAILY       4.0        227534     low        25.62 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHAILY/2234113
09:47      JPPOWER      500.0      41481524   high       15.87 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/JPPOWER/3011329
09:47      BALUFORGE    20.0       172317     high       13.38 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BALUFORGE/6043393
09:48      STLTECH      35.0       2188258    high       0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STLTECH/2383105
09:50      IDBI         126.0      7460508    high       6.85  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDBI/377857
09:51      CHENNPETRO   9.0        1271429    low        24.24 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CHENNPETRO/524545
09:51      PAYTM        9          6081088    high       16.1  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PAYTM/1716481
09:51      ANANTRAJ     20.0       2702027    high       14.43 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANANTRAJ/3486721
09:51      BHARATWIRE   42.0       184079     high       16.3  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BHARATWIRE/4127489
09:52      ELECTCAST    120.0      1482085    high       15.53 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELECTCAST/237569
09:52      CAMS         12.0       340743     high       8.28  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CAMS/87553
09:53      NELCO        13.0       123592     high       11.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NELCO/611329
09:53      PRECWIRE     24.0       149019     high       15.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRECWIRE/695553
09:53      WIPRO        48.0       8034469    high       7.79  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WIPRO/969473
09:53      WEBELSOLAR   86.0       221476     high       1.61  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WEBELSOLAR/3738113
09:53      BLUEJET      22         890647     high       0.37  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLUEJET/5039617
09:54      TORNTPOWER   5.0        521129     high       4.37  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TORNTPOWER/3529217
09:54      TIMETECHNO   52.0       1137805    high       17.39 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TIMETECHNO/3764993
09:55      WHIRLPOOL    10.0       172322     high       16.9  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WHIRLPOOL/4610817
09:55      STYLEBAAZA   25.0       423810     high       17.37 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/STYLEBAAZA/6429185
09:57      BBL          3.0        41829      high       15.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BBL/3522817
10:01      PRABHA       58.0       39736      high       3.95  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PRABHA/7714305
10:03      GRAPHITE     13.0       666474     high       16.68 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GRAPHITE/151553
10:04      SOUTHBANK    250.0      7088111    high       15.07 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SOUTHBANK/1522689
10:04      ADANIENSOL   6.0        1598740    high       8.83  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIENSOL/2615553
10:05      ATGL         15.0       582982     high       18.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ATGL/1552897
10:06      TATAELXSI    2.0        140748     high       8.7   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAELXSI/873217
10:06      MANINFRA     86.0       509805     high       17.64 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MANINFRA/4665857
10:07      MAHABANK     125.0      6507294    high       17.45 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MAHABANK/2912513
10:11      ANDHRSUGAR   101.0      219459     high       14.88 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ANDHRSUGAR/34817
10:12      UTIAMC       10.0       156792     high       15.34 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/UTIAMC/134913
10:12      HARDWYN      384.0      463638     high       16.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/HARDWYN/2294273
10:14      FINCABLES    9.0        234736     high       16.0  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FINCABLES/265729
10:15      SHILPAMED    23.0       60022      high       17.36 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SHILPAMED/4544513
10:16      ENGINERSIN   39.0       2683368    high       14.85 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ENGINERSIN/1256193
10:19      ADANIGREEN   7.0        1527657    high       9.05  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ADANIGREEN/912129
10:21      INDIACEM     22.0       1261493    high       9.37  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INDIACEM/387841
10:21      INOXWIND     95.0       6524038    high       5.8   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/INOXWIND/2010113
10:27      NITINSPIN    22.0       74495      high       11.8  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NITINSPIN/3372801
10:31      TATAPOWER    22.0       4514451    high       6.83  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TATAPOWER/877057
10:37      CESC         51.0       2912066    high       12.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CESC/160769
10:38      GANESHBE     96.0       200452     high       14.72 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GANESHBE/1437185
10:38      ONESOURCE    5          142580     high       18.27 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ONESOURCE/7481345
10:40      IDEAFORGE    17.0       547599     high       12.11 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IDEAFORGE/4387841
10:44      ARMANFIN     6.0        26521      high       13.95 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ARMANFIN/4419329
10:52      SAREGAMA     27.0       330021     high       15.63 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SAREGAMA/1252353
10:53      GOCOLORS     32.0       95949      high       10.7  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/GOCOLORS/1782785
10:58      ELLEN        33.0       462191     high       0.0   https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELLEN/194192129
10:59      IRMENERGY    32.0       556026     high       11.04 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IRMENERGY/5016833
11:04      CONFIPET     178.0      457415     high       7.31  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CONFIPET/2620929
11:12      MUFIN        84.0       317794     high       18.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MUFIN/5064449
11:15      CEIGALL      29.0       304618     high       6.55  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CEIGALL/6333953
11:20      IIFL         24.0       1338338    low        22.28 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/IIFL/3023105
11:22      SELAN        15.0       41715      high       0.63  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SELAN/3481089
11:38      NAVINFLUOR   1.0        110167     high       18.28 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/NAVINFLUOR/3756033
11:42      PITTIENG     10.0       76642      high       11.71 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PITTIENG/3618305
11:57      V2RETAIL     47.0       86322      high       17.58 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/V2RETAIL/3780097
11:59      BLSE         53.0       73469      high       14.35 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/BLSE/5776897
12:03      VGUARD       29.0       269246     high       17.62 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/VGUARD/3932673
12:10      EPACK        37.0       1071141    high       5.63  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/EPACK/5750529
12:13      WELENT       19.0       213087     high       17.74 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/WELENT/2976257
12:22      FIVESTAR     19.0       1026452    high       15.76 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/FIVESTAR/3080193
12:23      SUVEN        45.0       138045     high       12.21 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/SUVEN/2875649
12:28      VBL          20.0       6576238    high       8.81  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/VBL/4843777
12:44      RATNAMANI    3.0        21058      high       16.54 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/RATNAMANI/3443457
13:30      TMB          14.0       67067      high       14.81 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TMB/2801921
13:30      PYRAMID      57.0       37801      high       15.96 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/PYRAMID/4672001
13:43      MOBIKWIK     42.0       8741406    high       3.69  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/MOBIKWIK/7179777
13:45      TVSELECT     20.0       39170      high       9.54  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/TVSELECT/2883841
13:59      CANTABIL     40.0       121741     high       18.03 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/CANTABIL/5160961
14:02      ERIS         7          127336     low        21.82 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ERIS/5415425
14:03      ELECTHERM    11.0       31630      high       3.01  https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/ELECTHERM/1144065
14:12      AEROENTER    105        184387     high       16.48 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/AEROENTER/3075841
14:14      KIRLPNU      6.0        99909      high       10.99 https://kite.zerodha.com/markets/ext/chart/web/tvc/NSE/KIRLPNU/3886081
