Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-13 11:58:00  KECL         19846      -67779.0  Dynamic   2564.0     no       7.84 
2025-10-13 11:59:00  SANDUMA      79460      58367.0   Dynamic   16559.0    yes      18.31
2025-10-13 12:08:00  MANAKCOAT    220515     130452.0  Dynamic   36376.0    yes      5.9  
2025-10-13 12:09:00  JUBLINGREA   107620     102866.0  Dynamic   75764.0    yes      10.99
2025-10-13 12:13:00  KECL         8038       -67779.0  Dynamic   1028.0     no       8.99 
2025-10-13 12:26:00  UNIVASTU     3042       -278950.0 Dynamic   295.0      no       8.24 
2025-10-13 12:28:00  UNIVASTU     3192       -278950.0 Dynamic   313.0      no       7.09 
2025-10-13 12:31:00  KECL         21692      -67779.0  Dynamic   2786.0     no       8.48 
2025-10-13 12:32:00  KECL         28648      -67779.0  Dynamic   3692.0     no       8.12 
2025-10-13 12:33:00  KECL         43307      -67779.0  Dynamic   5620.0     yes      7.38 
2025-10-13 12:49:00  SANDUMA      91584      58367.0   Dynamic   19228.0    yes      17.43
2025-10-13 12:50:00  SANDUMA      145671     58367.0   Dynamic   30610.0    yes      17.33
2025-10-13 13:07:00  JUSTDIAL     11795      -126653.0 Dynamic   10178.0    yes      15.75
2025-10-13 13:08:00  JUSTDIAL     31712      -126653.0 Dynamic   27591.0    yes      14.81
2025-10-13 13:09:00  JUSTDIAL     37083      -126653.0 Dynamic   32483.0    yes      14.04
2025-10-13 13:14:00  ESSARSHPNG   22375      -80353.0  Dynamic   693.0      yes      16.43
2025-10-13 13:15:00  ESSARSHPNG   22950      -80353.0  Dynamic   713.0      yes      16.06
2025-10-13 13:19:00  TATAINVEST   14559      -123105.0 Dynamic   137830.0   yes      17.82
2025-10-13 13:20:00  TATAINVEST   22695      -123105.0 Dynamic   216669.0   yes      16.83
2025-10-13 13:23:00  ERIS         4617       -55855.0  Dynamic   7400.0     yes      19.5 
2025-10-13 13:26:00  TATAINVEST   20289      -123105.0 Dynamic   194795.0   yes      16.18
2025-10-13 13:29:00  AURIONPRO    3587       -21891.0  Dynamic   4135.0     yes      16.15
2025-10-13 13:30:00  AURIONPRO    7259       -21891.0  Dynamic   8409.0     yes      15.59
2025-10-13 13:32:00  MUNJALSHOW   19559      -251844.0 Dynamic   2404.0     no       35.29
2025-10-13 13:36:00  TICL         26929      -7140.0   Dynamic   816.0      yes      8.65 
2025-10-13 13:37:00  TICL         30891      -7140.0   Dynamic   942.0      yes      7.93 
2025-10-13 13:40:00  TATAINVEST   29587      -123105.0 Dynamic   287970.0   yes      14.6 
2025-10-13 13:42:00  TATAINVEST   30708      -123105.0 Dynamic   300324.0   yes      14.05
2025-10-13 13:51:00  AKG          6020       -327512.0 Dynamic   84.0       no       20.58
2025-10-13 13:56:00  MUNJALSHOW   2239       -251844.0 Dynamic   276.0      no       34.97
2025-10-13 13:57:00  MUNJALSHOW   2282       -251844.0 Dynamic   281.0      no       34.85
2025-10-13 13:58:00  CHEMCON      25735      2240.0    Dynamic   6955.0     yes      17.34
2025-10-13 13:59:00  SGFIN        4449       -196093.0 Dynamic   1687.0     yes      16.17
2025-10-13 13:59:00  WORTH        4180       -265415.0 Dynamic   690.0      yes      16.71
2025-10-13 14:01:00  LALPATHLAB   2479       -53436.0  Dynamic   7933.0     yes      16.13
2025-10-13 14:02:00  TICL         22239      -7140.0   Dynamic   688.0      yes      6.37 
2025-10-13 14:03:00  CHEMCON      17471      2240.0    Dynamic   4756.0     yes      16.5 
