Time                 Symbol       Volume     VolCutoff Criteria   turnover   Days High %UC   
2025-10-17 10:31:00  WHIRLPOOL    29620      15110.0   Dynamic   39406.0    yes      11.64
2025-10-17 10:32:00  WHIRLPOOL    78447      15110.0   Dynamic   105009.0   yes      10.96
2025-10-17 10:33:00  GENESYS      3924       -21930.0  Dynamic   2377.0     no       14.49
2025-10-17 10:34:00  GENESYS      9066       -21930.0  Dynamic   5526.0     yes      13.8 
2025-10-17 10:36:00  BLSE         9239       -184858.0 Dynamic   1674.0     yes      18.34
2025-10-17 10:37:00  BLSE         15054      -184858.0 Dynamic   2732.0     yes      18.15
2025-10-17 10:39:00  FORCEMOT     4199       -1760.0   Dynamic   73965.0    yes      13.24
2025-10-17 10:51:00  GSLSU        28889      -97649.0  Dynamic   2861.0     no       4.44 
2025-10-17 10:52:00  GSLSU        51423      -97649.0  Dynamic   5129.0     no       3.68 
2025-10-17 10:53:00  GSLSU        82277      -97649.0  Dynamic   8294.0     yes      2.6  
2025-10-17 10:53:00  ADANIPOWER   985435     799118.0  Dynamic   161523.0   yes      15.21
2025-10-17 10:54:00  CEATLTD      2165       -32407.0  Dynamic   8110.0     yes      18.49
2025-10-17 10:59:00  NIFTY1       7616       -6617.0   Dynamic   2150.0     yes      18.33
2025-10-17 11:01:00  NIFTY1       9002       -6617.0   Dynamic   2546.0     yes      18.09
2025-10-17 11:06:00  FAZE3Q       8862       -24253.0  Dynamic   4495.0     no       20.16
2025-10-17 11:10:00  WHIRLPOOL    33051      15110.0   Dynamic   44004.0    yes      11.56
2025-10-17 11:11:00  ASTEC        5293       -306483.0 Dynamic   4425.0     no       4.48 
2025-10-17 11:14:00  CANTABIL     7707       -66395.0  Dynamic   1870.0     yes      21.06
2025-10-17 11:18:00  GSLSU        19237      -97649.0  Dynamic   1867.0     no       6.57 
2025-10-17 11:19:00  POKARNA      10705      -58363.0  Dynamic   8467.0     yes      16.46
2025-10-17 11:20:00  POKARNA      10849      -58363.0  Dynamic   8601.0     yes      16.19
2025-10-17 11:21:00  RUSTOMJEE    73564      -350180.0 Dynamic   42833.0    yes      8.42 
2025-10-17 11:21:00  WHIRLPOOL    27289      15110.0   Dynamic   36442.0    yes      11.23
2025-10-17 11:22:00  CIEINDIA     16103      -43238.0  Dynamic   7118.0     no       15.68
2025-10-17 11:23:00  WHIRLPOOL    68451      15110.0   Dynamic   91930.0    yes      10.6 
2025-10-17 11:24:00  WHIRLPOOL    69621      15110.0   Dynamic   93647.0    yes      10.42
2025-10-17 11:26:00  CIEINDIA     6213       -43238.0  Dynamic   2748.0     no       15.59
2025-10-17 11:27:00  AUTOBEES     279238     191447.0  Dynamic   78399.0    yes      17.24
2025-10-17 11:29:00  SHAREINDIA   222865     185700.0  Dynamic   43461.0    no       9.92 
2025-10-17 11:29:00  ABINFRA      28609      -239560.0 Dynamic   572.0      yes      3.4  
2025-10-17 11:30:00  ABINFRA      93545      -239560.0 Dynamic   1890.0     no       2.33 
2025-10-17 11:33:00  CIEINDIA     9108       -43238.0  Dynamic   4034.0     no       15.44
2025-10-17 11:34:00  BBTC         14726      -259219.0 Dynamic   29717.0    yes      12.25
2025-10-17 11:34:00  CIEINDIA     10028      -43238.0  Dynamic   4445.0     no       15.35
2025-10-17 11:35:00  BBTC         20039      -259219.0 Dynamic   40479.0    yes      12.14
2025-10-17 11:38:00  WHIRLPOOL    33445      15110.0   Dynamic   45167.0    yes      9.98 
2025-10-17 11:39:00  WHIRLPOOL    89895      15110.0   Dynamic   121808.0   yes      9.62 
2025-10-17 11:46:00  BBTC         24109      -259219.0 Dynamic   49014.0    yes      11.42
2025-10-17 11:53:00  WHIRLPOOL    29764      15110.0   Dynamic   40086.0    no       10.28
2025-10-17 11:54:00  WHIRLPOOL    31294      15110.0   Dynamic   42241.0    yes      10.04
2025-10-17 11:55:00  BBTC         16058      -259219.0 Dynamic   32813.0    yes      10.85
2025-10-17 12:04:00  UTIAMC       5464       -7044.0   Dynamic   7660.0     yes      18.0 
2025-10-17 12:08:00  MAPMYINDIA   3758       -252849.0 Dynamic   6922.0     yes      20.4 
2025-10-17 12:11:00  PDSL         13472      -66008.0  Dynamic   4109.0     no       22.36
2025-10-17 12:11:00  WHIRLPOOL    56005      15110.0   Dynamic   76223.0    yes      9.13 
2025-10-17 12:16:00  ASTEC        75024      -306483.0 Dynamic   58669.0    no       11.69
2025-10-17 12:20:00  BBTC         47655      -259219.0 Dynamic   98836.0    yes      9.22 
2025-10-17 12:23:00  WESTLIFE     8528       -45654.0  Dynamic   5134.0     no       21.92
2025-10-17 12:27:00  KALPATARU    28278      5636.0    Dynamic   11334.0    no       1.21 
2025-10-17 12:31:00  BBTC         50052      -259219.0 Dynamic   104308.0   yes      8.69 
2025-10-17 12:38:00  WHIRLPOOL    91431      15110.0   Dynamic   125562.0   yes      8.16 
2025-10-17 12:46:00  PRITI        37497      -311551.0 Dynamic   2915.0     yes      0.0  
2025-10-17 12:51:00  BBTC         19459      -259219.0 Dynamic   39671.0    no       11.11
2025-10-17 12:54:00  WHIRLPOOL    38884      15110.0   Dynamic   53228.0    yes      8.5  
2025-10-17 12:59:00  WHIRLPOOL    64960      15110.0   Dynamic   89294.0    yes      8.05 
2025-10-17 13:03:00  WHIRLPOOL    82794      15110.0   Dynamic   114082.0   yes      7.79 
2025-10-17 13:10:00  WHIRLPOOL    72491      15110.0   Dynamic   99835.0    yes      7.85 
2025-10-17 13:19:00  BBTC         15097      -259219.0 Dynamic   30144.0    no       13.45
2025-10-17 13:20:00  BBTC         25194      -259219.0 Dynamic   50481.0    no       13.05
2025-10-17 13:21:00  BBTC         36454      -259219.0 Dynamic   73386.0    no       12.52
2025-10-17 13:23:00  ASTEC        8982       -306483.0 Dynamic   7007.0     no       11.97
